[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[step   5700] loss=210.8615 z_loss=4.094 spec_loss=2.085 z_acc=0.045 spec_acc=0.387 masked_acc=0.372 rz_masked_acc=0.000 mask_r2=0.725 mask_auc=nan all_r2=0.727 all_auc=nan 0.4 step/s
[step   5800] loss=219.9207 z_loss=4.272 spec_loss=2.080 z_acc=0.000 spec_acc=0.410 masked_acc=0.396 rz_masked_acc=0.000 mask_r2=0.724 mask_auc=nan all_r2=0.727 all_auc=nan 0.4 step/s
[step   5900] loss=248.9249 z_loss=4.838 spec_loss=2.177 z_acc=0.050 spec_acc=0.386 masked_acc=0.381 rz_masked_acc=0.000 mask_r2=0.710 mask_auc=nan all_r2=0.715 all_auc=nan 0.4 step/s
[step   6000] loss=237.0400 z_loss=4.605 spec_loss=2.196 z_acc=0.000 spec_acc=0.373 masked_acc=0.379 rz_masked_acc=0.000 mask_r2=0.712 mask_auc=nan all_r2=0.712 all_auc=nan 0.4 step/s
[val     6000] loss=232.0088 overall_acc=0.4449 redshift_acc=0.0242 spectrum_acc=0.4464 loss_redshift=4.5113 loss_spectrum=1.9138 loss_total=1.9233 masked_spec_acc=0.4443 redshift_acc_masked=0.0183 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=232.0088 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   6000] ar_redshift_acc=0.009569377990430622 ar_spectrum_acc=0.20702104912631228 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   6100] loss=217.6645 z_loss=4.226 spec_loss=2.063 z_acc=0.105 spec_acc=0.446 masked_acc=0.447 rz_masked_acc=0.100 mask_r2=0.724 mask_auc=nan all_r2=0.730 all_auc=nan 0.4 step/s
[step   6200] loss=199.4386 z_loss=3.870 spec_loss=2.006 z_acc=0.000 spec_acc=0.432 masked_acc=0.443 rz_masked_acc=0.000 mask_r2=0.745 mask_auc=nan all_r2=0.737 all_auc=nan 0.4 step/s
[step   6300] loss=205.2720 z_loss=3.981 spec_loss=2.124 z_acc=0.045 spec_acc=0.415 masked_acc=0.409 rz_masked_acc=0.000 mask_r2=0.720 mask_auc=nan all_r2=0.722 all_auc=nan 0.4 step/s
