name,RA,DEC,grade,probability,region,tractor_type,ref,cutout_ok,our_p_resnet,our_p_effnet,our_p_meta,our_p_avg
DESI-023.3332-50.1876,23.3331889,-50.18756756,B,0.97,DECaLS,SER,,True,0.9323682,0.9999988,0.99945444,0.9661835134029388
DESI-023.6072-29.9479,23.60715012,-29.94792892,B,1.0,DECaLS,SER,,True,0.99585104,0.9999989,0.9997378,0.9979249835014343
DESI-023.8283-41.4103,23.82827389,-41.41028905,B,0.94,DECaLS,SER,,True,0.9582579,0.99997485,0.99959165,0.9791163802146912
DESI-023.9662-43.7481,23.9662,-43.7509,B,0.77,DECaLS,SER,,True,0.6446602,0.99970883,0.99255306,0.8221845030784607
DESI-024.6132-16.7232,24.6132472,-16.72321381,B,0.73,DECaLS,SER,,True,0.88532513,0.74209917,0.9949065,0.8137121498584747
DESI-025.4624-14.3101,25.46241713,-14.31014496,B,0.72,DECaLS,SER,v,True,0.9785498,1.0,0.9996774,0.9892748892307281
DESI-025.7456-43.1447,25.74562929,-43.14473977,B,0.92,DECaLS,REX,,True,0.9331004,0.9978362,0.99944776,0.9654682874679565
DESI-025.8061-24.4820,25.80610036,-24.48200917,B,0.87,DECaLS,SER,v,True,0.008753932,0.955821,0.7001511,0.4822874548844993
DESI-025.8740-60.0435,25.87401954,-60.04350325,B,0.75,DECaLS,REX,,True,0.52890265,0.9121091,0.9565149,0.7205058634281158
DESI-025.9533+14.4620,25.95329036,14.46196944,B,0.72,DECaLS,SER,,True,0.43820742,0.9978346,0.9778765,0.7180210202932358
DESI-025.9846-05.1947,25.98459996,-5.194663775,B,0.57,DECaLS,REX,,True,0.99175346,0.99990654,0.99972445,0.9958299994468689
DESI-025.9958-47.0105,25.99584554,-47.01048027,B,1.0,DECaLS,SER,,True,0.9999192,0.9999995,0.9997503,0.9999593496322632
DESI-026.1720+10.1413,26.17203751,10.14126219,B,0.69,DECaLS,SER,,True,0.31917888,0.9797734,0.9502564,0.6494761407375336
DESI-026.2277+13.8050,26.2277122,13.80500592,B,0.64,DECaLS,DEV,,True,0.27416214,0.9909046,0.9468702,0.632533386349678
DESI-026.3283-29.0945,26.328333,-29.09445427,B,0.86,DECaLS,SER,,True,0.98685175,0.9950145,0.9996973,0.9909331202507019
DESI-026.7007-42.6124,26.70070368,-42.61238783,B,0.99,DECaLS,SER,,True,0.99646735,0.9998981,0.9997396,0.9981827139854431
DESI-026.7443-26.7713,26.74433034,-26.77129553,B,1.0,DECaLS,SER,s,True,0.9462567,0.99862397,0.99952734,0.9724403321743011
DESI-026.8130-07.3700,26.81302739,-7.37003684,B,0.49,DECaLS,REX,,True,0.28409687,0.99285686,0.95055425,0.6384768635034561
DESI-026.8229-21.1709,26.82287758,-21.17085696,B,1.0,DECaLS,SER,,True,0.9856184,0.99998295,0.9997036,0.9928006827831268
DESI-026.8786-45.1263,26.87862275,-45.12631718,B,1.0,DECaLS,SER,v,True,0.9999281,0.99999905,0.9997503,0.9999635815620422
DESI-027.0893-48.4949,27.08932632,-48.49488935,B,0.86,DECaLS,SER,,True,0.99715,0.99995494,0.99974185,0.9985524713993073
DESI-027.1563+22.5394,27.15629792,22.53936881,B,0.54,DECaLS,SER,,True,0.6826905,0.9994684,0.9940122,0.841079443693161
DESI-027.1864-08.7961,27.18644184,-8.796074352,B,0.87,DECaLS,SER,,True,0.9754715,0.99362296,0.9996495,0.9845472276210785
DESI-027.2185-33.4750,27.21848298,-33.47496379,B,0.47,DECaLS,SER,,True,0.9567598,0.9990773,0.9995813,0.9779185652732849
DESI-027.2877-02.0093,27.28768322,-2.009268963,B,0.59,DECaLS,SER,,True,0.8924267,0.9999926,0.99914515,0.9462096691131592
DESI-027.6765-02.7018,27.6765268,-2.701816597,B,1.0,DECaLS,DEV,i,True,0.9458817,0.9998729,0.9995308,0.9728773236274719
DESI-027.9509-32.6206,27.95093831,-32.62056508,B,0.97,DECaLS,EXP,s i,True,0.9638305,1.0,0.999617,0.9819152355194092
DESI-028.1080-57.0666,28.10799605,-57.06655706,B,1.0,DECaLS,DEV,,True,0.9996593,0.9999875,0.9997495,0.9998233914375305
DESI-028.1443-28.8980,28.136,-28.8878,B,0.71,DECaLS,SER,,True,0.007267029,0.017827261,8.8995e-05,0.012547145131975412
DESI-028.4748-32.5996,28.47482658,-32.59963343,B,1.0,DECaLS,DEV,v,True,0.996847,0.9992974,0.9997396,0.9980721771717072
DESI-028.6959-53.3246,28.69586845,-53.32455343,B,1.0,DECaLS,DEV,,True,0.9994886,0.99999905,0.999749,0.9997438192367554
DESI-029.0435-53.6636,29.04354498,-53.66362616,B,0.67,DECaLS,SER,,True,0.41063738,0.19769266,0.022488143,0.3041650205850601
DESI-029.0755-01.1297,29.07551543,-1.129748802,B,0.67,DECaLS,SER,h k,True,0.28847888,0.9925292,0.95134,0.6405040472745895
DESI-029.1802+27.2365,29.18019005,27.23648726,B,0.87,DECaLS,SER,,True,0.73414975,0.9924992,0.995168,0.8633244633674622
DESI-029.3793+22.3156,29.37927811,22.31559146,B,0.71,DECaLS,SER,,True,0.9498975,0.99960583,0.9995503,0.9747516810894012
DESI-029.3817-48.2971,29.38167718,-48.2970599,B,0.79,DECaLS,SER,,True,0.9945962,0.9999546,0.99973375,0.9972753822803497
DESI-029.4679-53.1987,29.46793227,-53.19866529,B,0.44,DECaLS,SER,i,True,0.999782,0.99994004,0.99974984,0.9998610317707062
DESI-029.5420-36.3009,29.5419759,-36.30086872,B,0.98,DECaLS,SER,,True,0.9830382,0.99995005,0.9996942,0.9914941191673279
DESI-029.5591+27.0668,29.55910472,27.0667542,B,1.0,DECaLS,DEV,v,True,0.95238316,0.99955744,0.9995623,0.9759702980518341
DESI-029.8305-51.0191,29.83052468,-51.01913586,B,0.55,DECaLS,DEV,,True,0.9925839,0.9972499,0.99972194,0.9949168860912323
DESI-029.9544+04.4724,29.95436471,4.472388154,B,1.0,DECaLS,REX,,True,0.24911575,0.88019925,0.7599866,0.5646575018763542
DESI-030.0959+08.1024,30.09593269,8.102446993,B,0.58,DECaLS,SER,,True,0.7752575,0.9999597,0.9969227,0.8876086175441742
DESI-030.5264-13.3131,30.52635206,-13.31309213,B,1.0,DECaLS,EXP,,True,0.99131435,0.8944372,0.99942756,0.9428757727146149
DESI-030.8236-35.5156,30.82359869,-35.51560586,B,1.0,DECaLS,SER,v s,True,0.99997056,0.9999994,0.99975044,0.9999849796295166
DESI-031.0849-54.0822,31.08489803,-54.08215229,B,0.69,DECaLS,SER,,True,0.92935705,0.9998549,0.999435,0.964605987071991
DESI-031.5179-49.6362,31.51793542,-49.63617137,B,0.97,DECaLS,DEV,,True,0.996944,0.99986553,0.999741,0.9984047710895538
DESI-031.5475-37.4941,31.54749777,-37.49410041,B,1.0,DECaLS,SER,v,True,0.9997838,0.99999845,0.99974996,0.9998911321163177
DESI-031.8637-50.8687,31.86368773,-50.86867237,B,0.98,DECaLS,SER,v,True,0.99986446,0.9999999,0.9997502,0.9999321699142456
DESI-032.2215-32.0343,32.222,-32.0334,B,0.6,DECaLS,SER,,True,0.7900169,0.06813775,0.52755207,0.42907731980085373
DESI-032.3802+09.3169,32.3798,9.3159,B,0.89,DECaLS,REX,,True,0.967924,0.9999765,0.9996344,0.9839502573013306
DESI-032.5288+04.0493,32.5284,4.051,B,0.55,DECaLS,SER,,True,0.9367643,0.9999994,0.9994808,0.9683818519115448
DESI-032.7714-04.3339,32.77135316,-4.333924231,B,0.58,DECaLS,DEV,,True,0.99716645,0.9996728,0.9997414,0.9984196126461029
DESI-032.9319+15.1325,32.93192813,15.13250709,B,0.76,DECaLS,SER,,True,0.025585873,0.9923415,0.81282747,0.5089636957272887
DESI-033.1171-28.7161,33.1145,-28.716,B,0.98,DECaLS,SER,w v,True,0.9792615,1.0,0.99968016,0.9896307587623596
DESI-033.1253+01.8769,33.1236,1.8781,B,0.8,DECaLS,SER,v,True,0.98439884,0.9999205,0.9996991,0.9921596646308899
DESI-033.2238-57.1230,33.22376796,-57.12295329,B,0.99,DECaLS,REX,,True,0.9600989,0.9931278,0.999577,0.9766133725643158
DESI-033.6956-42.1178,33.69562526,-42.11784386,B,1.0,DECaLS,SER,w v,True,0.9999362,0.9999982,0.99975044,0.9999672174453735
DESI-033.8931+04.6137,33.89307898,4.613692273,B,1.0,DECaLS,EXP,,True,0.99696773,0.9996171,0.99974066,0.9982924163341522
DESI-034.1261-21.7338,34.12608471,-21.73379771,B,0.99,DECaLS,EXP,,True,0.9648022,0.99977237,0.99962044,0.9822872877120972
DESI-034.2248-36.8005,34.22483319,-36.80045783,B,1.0,DECaLS,SER,,True,0.97886,0.99972934,0.999678,0.9892946779727936
DESI-034.2661-18.2729,34.26606296,-18.27286935,B,0.98,DECaLS,EXP,,True,0.36702785,0.97609746,0.9583961,0.6715626567602158
DESI-034.4369-21.9762,34.43685613,-21.97616163,B,1.0,DECaLS,SER,,True,0.99995625,0.9999999,0.99975044,0.9999780654907227
DESI-034.6148-49.1320,34.61480116,-49.13198588,B,0.98,DECaLS,SER,,True,0.9543228,0.9379745,0.99932206,0.9461486637592316
DESI-034.9496+14.8571,34.94961522,14.85713316,B,0.95,DECaLS,SER,,True,0.5902965,0.85959613,0.9370756,0.7249463200569153
DESI-035.0626-18.4518,35.062608,-18.4517642,B,0.45,DECaLS,DEV,,True,0.9949817,0.99850225,0.9997322,0.9967419803142548
DESI-035.1288+00.7393,35.12881848,0.7393387197,B,0.94,DECaLS,SER,,True,0.9933215,0.999961,0.9997297,0.9966412484645844
DESI-035.4532-64.4451,35.45317396,-64.44513667,B,0.98,DECaLS,DEV,v t,True,0.99574345,0.99841046,0.99973446,0.9970769584178925
DESI-035.5268+16.7916,35.52678654,16.79157886,B,0.81,DECaLS,DEV,v,True,0.72840834,0.99999106,0.9954625,0.864199697971344
DESI-035.5934-02.3698,35.59344672,-2.369812311,B,1.0,DECaLS,DEV,o,True,0.999894,0.99997795,0.9997502,0.9999359846115112
DESI-035.7520-12.2527,35.75195677,-12.25270818,B,0.81,DECaLS,SER,,True,0.99894017,0.99999976,0.99974734,0.9994699656963348
DESI-035.7739+06.8505,35.77394871,6.850509485,B,0.98,DECaLS,SER,,True,0.62871253,0.98583555,0.99013686,0.8072740435600281
DESI-036.0262-61.7198,36.02623357,-61.71980348,B,0.92,DECaLS,SER,v,True,0.9783311,0.99999964,0.9996766,0.9891653656959534
DESI-036.2546-59.1169,36.25458398,-59.1168891,B,0.92,DECaLS,SER,,True,0.69154507,0.9999993,0.9943541,0.8457721769809723
DESI-036.8668-62.9975,36.86683518,-62.99753058,B,1.0,DECaLS,SER,,True,0.93389446,0.99915457,0.99945945,0.9665245115756989
DESI-036.9062-10.6514,36.90621746,-10.65137711,B,0.97,DECaLS,DEV,,True,0.99955624,0.99999356,0.99974924,0.9997749030590057
DESI-036.9819-53.0407,36.98191244,-53.04067976,B,1.0,DECaLS,SER,,True,0.99663746,0.99990547,0.9997402,0.9982714653015137
DESI-037.1434-63.0032,37.14342175,-63.00318534,B,0.95,DECaLS,SER,,True,0.9301389,0.9998292,0.9994398,0.9649840295314789
DESI-037.1863-55.7989,37.18628,-55.79889431,B,1.0,DECaLS,SER,i,True,0.9974596,0.99999094,0.9997428,0.9987252652645111
DESI-037.2547-44.3681,37.25466443,-44.36814064,B,0.77,DECaLS,REX,,True,0.124675654,0.99860173,0.8939534,0.5616386942565441
DESI-038.1796-49.2311,38.1795516,-49.23114123,B,0.98,DECaLS,SER,,True,0.99671704,0.99999225,0.99974054,0.9983546435832977
DESI-038.2533-02.3828,38.25325216,-2.382816096,B,1.0,DECaLS,SER,,True,0.9952402,0.99991405,0.9997358,0.9975771307945251
DESI-038.3756-06.8619,38.37556792,-6.861869349,B,1.0,DECaLS,SER,,True,0.99961734,0.99999845,0.9997495,0.9998078942298889
DESI-038.6085-21.7192,38.60845199,-21.71918551,B,0.98,DECaLS,EXP,,True,0.998928,0.999998,0.99974734,0.9994629919528961
DESI-038.6466-62.3818,38.64662287,-62.38178081,B,0.54,DECaLS,SER,i,True,0.99164575,0.9980829,0.9997204,0.9948643147945404
DESI-039.0167-31.7061,39.01665032,-31.70613337,B,0.43,DECaLS,DEV,,True,0.9993605,0.9999727,0.99974865,0.9996666014194489
DESI-039.1510-12.0936,39.15095267,-12.09363264,B,0.8,DECaLS,SER,,True,0.4373533,0.9688968,0.967551,0.7031250596046448
DESI-039.6431-56.5589,39.64306264,-56.55891843,B,0.73,DECaLS,SER,v,True,0.9059358,0.99998546,0.99926573,0.9529606401920319
DESI-039.6812-25.4093,39.68119104,-25.40933753,B,0.67,DECaLS,EXP,,True,0.99075717,0.999967,0.9997212,0.9953620731830597
DESI-040.0311-28.7779,40.03106678,-28.77792511,B,1.0,DECaLS,SER,,True,0.23440981,0.99970764,0.94210696,0.6170587241649628
DESI-040.1217-11.6983,40.1217117,-11.69831898,B,0.99,DECaLS,SER,v,True,0.9967727,0.99244654,0.99972624,0.9946096241474152
DESI-040.3748-28.4463,40.37477902,-28.44634432,B,0.4,DECaLS,REX,,True,0.031975657,0.90669197,0.5666739,0.46933381259441376
DESI-040.6847-48.1935,40.68470797,-48.19354569,B,1.0,DECaLS,SER,i,True,0.99990404,0.99999976,0.9997503,0.9999518990516663
DESI-041.0434-46.4402,41.04337558,-46.44016146,B,0.96,DECaLS,SER,v,True,0.993915,0.9999708,0.9997316,0.9969429075717926
DESI-041.7152+05.1243,41.7152447,5.124322653,B,0.73,DECaLS,REX,,True,0.2733194,0.07666159,0.0018185584,0.1749904900789261
DESI-042.6129-63.1455,42.61293335,-63.14554661,B,0.95,DECaLS,DEV,w v,True,0.9994702,0.9999995,0.999749,0.9997348487377167
DESI-042.7432-20.9359,42.7431812,-20.93587137,B,0.87,DECaLS,DEV,,True,0.96359146,0.9999956,0.9996159,0.9817935228347778
DESI-043.0952-55.8248,43.09519796,-55.82479859,B,0.41,DECaLS,EXP,,True,0.42911562,0.9668277,0.9653148,0.6979716569185257
DESI-043.4275-26.4952,43.4278,-26.4934,B,0.93,DECaLS,DEV,w v,True,0.98927224,1.0,0.99971634,0.9946361184120178
DESI-043.4318-15.6132,43.43178493,-15.613191,B,0.98,DECaLS,SER,,True,0.61641073,0.42303327,0.5458699,0.5197219997644424
DESI-043.7297-05.2310,43.72965634,-5.230958941,B,0.98,DECaLS,DEV,,True,0.33828288,0.9966235,0.9635053,0.6674531996250153
DESI-043.9131-39.8316,43.91311725,-39.83155131,B,0.99,DECaLS,SER,,True,0.96555316,0.99940157,0.99962246,0.9824773669242859
DESI-044.2617-58.9125,44.26169711,-58.91248905,B,0.93,DECaLS,DEV,,True,0.9627576,0.9980704,0.99960583,0.9804140031337738
DESI-044.6056-19.3059,44.60557164,-19.30594035,B,0.64,DECaLS,SER,,True,0.98641807,0.9999962,0.99970645,0.9932071268558502
DESI-044.8581-52.1120,44.85814141,-52.11195827,B,1.0,DECaLS,SER,i,True,0.99900216,0.99999976,0.9997476,0.999500960111618
DESI-045.0863-35.6056,45.08627234,-35.60562983,B,0.61,DECaLS,DEV,,True,0.9968252,0.9971162,0.9997354,0.9969707131385803
DESI-045.0943-07.6865,45.09426009,-7.686530225,B,1.0,DECaLS,SER,,True,0.9992028,1.0,0.9997482,0.9996013939380646
DESI-045.5971-10.0742,45.5977,-10.0764,B,0.74,DECaLS,EXP,,True,0.9894645,1.0,0.99971694,0.9947322607040405
DESI-045.6327-50.0652,45.63272628,-50.06523014,B,0.79,DECaLS,REX,,True,0.14386283,0.550371,0.025295435,0.3471169099211693
DESI-045.7908-21.3239,45.79077941,-21.32387982,B,0.72,DECaLS,SER,,True,0.9984567,0.99999094,0.9997459,0.9992238283157349
DESI-045.8888-21.1874,45.88879659,-21.18735119,B,0.73,DECaLS,SER,v,True,0.99793637,0.9999815,0.99974424,0.998958945274353
DESI-046.1573-58.7799,46.15732658,-58.77992795,B,1.0,DECaLS,SER,i,True,0.9999709,0.9999994,0.99975044,0.9999851584434509
DESI-046.3594-46.4254,46.35936039,-46.42540446,B,0.95,DECaLS,EXP,f,True,0.9922984,0.9999722,0.99972636,0.9961353242397308
DESI-046.3816-47.3213,46.3839,-47.3234,B,0.57,DECaLS,DEV,,True,0.9994574,0.99999976,0.999749,0.9997285902500153
DESI-046.4915-32.5000,46.49147651,-32.50003339,B,0.58,DECaLS,REX,,True,0.004459937,8.525296e-05,7.857902e-05,0.0022725950329913758
DESI-046.8018-23.2737,46.80175786,-23.27366166,B,0.99,DECaLS,SER,,True,0.99400556,0.9959193,0.999724,0.9949624240398407
DESI-046.8363-08.2962,46.83631278,-8.296201056,B,0.46,DECaLS,DEV,,True,0.04494425,0.4059748,0.0030610499,0.2254595272243023
DESI-047.2979-37.4006,47.29786752,-37.40057344,B,0.9,DECaLS,DEV,,True,0.89365983,0.999127,0.99915004,0.9463934004306793
DESI-047.6049-44.5000,47.6065,-44.5002,B,0.73,DECaLS,SER,v,True,0.9080061,1.0,0.9992828,0.9540030360221863
DESI-047.8704-39.1974,47.87043858,-39.19736637,B,1.0,DECaLS,SER,,True,0.98424745,0.9997185,0.99969816,0.9919829666614532
DESI-047.9011-19.7425,47.90106265,-19.74250249,B,0.59,DECaLS,SER,,True,0.996813,0.9996227,0.9997402,0.9982178509235382
DESI-047.9096-44.1370,47.90956998,-44.137015,B,1.0,DECaLS,DEV,v,True,0.9973557,0.99999046,0.99974257,0.9986730813980103
DESI-048.5360-22.6733,48.53600126,-22.67328007,B,0.42,DECaLS,REX,,True,0.12831376,0.15717155,0.0006042269,0.14274265617132187
DESI-048.7962-25.7538,48.79620737,-25.7538251,B,1.0,DECaLS,DEV,v,True,0.9994885,0.9999305,0.9997489,0.9997094869613647
DESI-049.4471-43.1609,49.44712958,-43.16090299,B,0.44,DECaLS,REX,,True,0.8226737,0.99911517,0.9981256,0.9108944237232208
DESI-049.7700-49.3639,49.7685,-49.3621,B,0.96,DECaLS,EXP,v,True,0.9998828,0.9999914,0.9997502,0.999937117099762
DESI-050.6362+01.6989,50.63623931,1.698879074,B,0.94,DECaLS,SER,v,True,0.8987866,0.99998724,0.9992042,0.9493869245052338
DESI-050.7906-37.8515,50.79058339,-37.8515367,B,0.9,DECaLS,SER,,True,0.99605125,0.9999995,0.9997385,0.9980253875255585
DESI-051.0293-35.9364,51.0293008,-35.93638766,B,0.98,DECaLS,SER,i,True,0.97976786,0.9999907,0.99968207,0.9898792803287506
DESI-051.1150-44.5028,51.11503509,-44.50279071,B,1.0,DECaLS,EXP,v,True,0.99972445,0.9992281,0.9997484,0.999476283788681
DESI-051.3780-48.4240,51.37798579,-48.42397821,B,1.0,DECaLS,SER,,True,0.9604153,0.14146934,0.93708616,0.5509423241019249
DESI-051.8213-17.3724,51.82129975,-17.3724305,B,1.0,DECaLS,DEV,,True,0.9997414,0.9999989,0.99974984,0.9998701512813568
DESI-051.8836-36.7509,51.88356497,-36.75092197,B,0.99,DECaLS,SER,,True,0.9992261,0.9999988,0.9997483,0.9996124505996704
DESI-051.9435-24.4329,51.94345434,-24.43291865,B,0.72,DECaLS,SER,,True,0.7231422,0.9965809,0.9950899,0.8598615527153015
DESI-051.9979-54.8214,51.99785242,-54.82141737,B,1.0,DECaLS,SER,,True,0.9307967,0.99969316,0.9994431,0.9652449190616608
DESI-052.3771-52.0246,52.37707114,-52.02463048,B,1.0,DECaLS,SER,v,True,0.99992335,0.9999994,0.9997503,0.9999613761901855
DESI-052.5086-38.0341,52.50856132,-38.03405032,B,0.95,DECaLS,SER,,True,0.55214745,0.9984456,0.98761,0.7752965092658997
DESI-052.6512-29.8295,52.65121553,-29.82953682,B,0.71,DECaLS,SER,,True,0.9290478,0.9999989,0.9994337,0.9645233750343323
DESI-052.6582-12.7614,52.65819547,-12.76137605,B,0.68,DECaLS,SER,,True,0.97316235,0.9999869,0.99965584,0.9865746200084686
DESI-052.8451-38.9083,52.84513527,-38.9082638,B,1.0,DECaLS,DEV,,True,0.99994075,0.9999974,0.99975044,0.9999690651893616
DESI-052.9324-61.3876,52.93244599,-61.38758627,B,0.99,DECaLS,DEV,v t,True,0.999811,0.9999995,0.99974996,0.9999052584171295
DESI-053.1258-38.6471,53.12582757,-38.6470985,B,1.0,DECaLS,REX,v,True,0.998228,0.9999987,0.9997452,0.9991133511066437
DESI-053.4101-18.6185,53.41,-18.6187,B,0.92,DECaLS,SER,i,True,0.98230386,0.969887,0.99961627,0.97609543800354
DESI-053.5699-33.4205,53.56991042,-33.42049593,B,0.97,DECaLS,SER,,True,0.9476841,0.5934051,0.9943514,0.7705446183681488
DESI-053.7582-27.1145,53.75818085,-27.11448419,B,0.58,DECaLS,REX,,True,0.9947084,0.9995307,0.99973327,0.9971195459365845
DESI-054.0556-44.9390,54.0538,-44.9389,B,0.9,DECaLS,EXP,,True,0.99997914,0.99999034,0.99975055,0.9999847412109375
DESI-054.4266-52.6841,54.42662494,-52.68413225,B,0.97,DECaLS,SER,,True,0.99955183,0.9999939,0.99974924,0.9997728765010834
DESI-054.6608-06.8874,54.66084205,-6.887415798,B,0.55,DECaLS,SER,v,True,0.9943645,0.8439802,0.9992568,0.9191723465919495
DESI-056.0704-14.9367,56.0703828,-14.93668301,B,0.99,DECaLS,SER,,True,0.99862134,0.9999989,0.9997464,0.9993101358413696
DESI-056.6881-04.9508,56.68810113,-4.950756854,B,0.56,DECaLS,SER,,True,0.81612754,0.9999182,0.99799997,0.9080228805541992
DESI-056.9531-31.9806,56.95313993,-31.98063792,B,0.98,DECaLS,SER,i,True,0.9008655,0.9999995,0.99922276,0.9504325091838837
DESI-057.2388-19.3043,57.23875577,-19.30433906,B,0.7,DECaLS,EXP,,True,0.919572,0.97470504,0.9992118,0.9471385180950165
DESI-057.2500-61.0030,57.25004076,-61.00304415,B,0.63,DECaLS,SER,,True,0.7841981,0.92181605,0.99404186,0.8530070781707764
DESI-058.4110-61.1369,58.41103283,-61.13692028,B,0.75,DECaLS,SER,,True,0.6886338,0.9856618,0.9930194,0.8371478021144867
DESI-058.6590-31.1055,58.65898506,-31.10548863,B,1.0,DECaLS,SER,,True,0.9290451,0.9999981,0.9994337,0.964521586894989
DESI-058.6789-37.8810,58.67889935,-37.88095579,B,1.0,DECaLS,SER,,True,0.85996276,0.99988496,0.9987698,0.9299238622188568
DESI-059.0683-15.5616,59.0682671,-15.56160619,B,0.99,DECaLS,SER,,True,0.9869257,0.9987581,0.9997056,0.992841899394989
DESI-059.0944-57.6456,59.0934,-57.6437,B,0.97,DECaLS,SER,v,True,0.99805754,0.9999999,0.9997447,0.9990287125110626
DESI-059.1199-13.9418,59.11992972,-13.9417948,B,0.54,DECaLS,DEV,v,True,0.9919518,0.9999982,0.9997253,0.9959750175476074
DESI-059.3456-57.6483,59.34557323,-57.64832092,B,0.53,DECaLS,EXP,v,True,0.99925023,0.9999988,0.9997483,0.9996245205402374
DESI-059.3459-42.1320,59.34585691,-42.13202405,B,0.56,DECaLS,SER,,True,0.8622253,0.9993055,0.9987936,0.9307653903961182
DESI-060.4104-19.3348,60.41042363,-19.3347907,B,0.91,DECaLS,SER,,True,0.98796254,0.98239076,0.9996729,0.9851766526699066
DESI-060.4821-34.0891,60.48213142,-34.08914691,B,1.0,DECaLS,DEV,v t,True,0.99972135,0.99999845,0.9997497,0.9998598992824554
DESI-060.5213-48.1357,60.52134042,-48.13568713,B,0.98,DECaLS,SER,v,True,0.99849796,0.9999999,0.999746,0.9992489218711853
DESI-060.9096-45.2163,60.90961419,-45.21632688,B,1.0,DECaLS,DEV,,True,0.9972609,0.99981827,0.99974185,0.9985395967960358
DESI-060.9191-60.4985,60.91911835,-60.49849044,B,0.99,DECaLS,REX,,True,0.98892385,0.99480575,0.9997043,0.991864800453186
DESI-061.8080-38.7238,61.80803931,-38.72378892,B,0.92,DECaLS,SER,,True,0.9910637,0.98379403,0.999688,0.9874288737773895
DESI-061.8150-09.3572,61.8158,-9.3562,B,0.4,DECaLS,SER,,True,0.84960127,0.99790704,0.9985933,0.9237541556358337
DESI-062.1567-39.4141,62.15672869,-39.41414135,B,0.99,DECaLS,SER,,True,0.97767556,0.99993765,0.99967384,0.9888066053390503
DESI-062.4264-45.6241,62.42638643,-45.62408306,B,0.91,DECaLS,DEV,,True,0.99851984,0.82955384,0.9992305,0.9140368402004242
DESI-062.6003-40.4211,62.5993,-40.4208,B,0.5,DECaLS,DEV,,True,0.9897738,0.9999962,0.999718,0.9948849976062775
DESI-062.6870-15.2412,62.68701238,-15.24122742,B,1.0,DECaLS,DEV,,True,0.998833,0.9999999,0.9997471,0.9994164407253265
DESI-063.2659-39.3152,63.26594378,-39.31523392,B,1.0,DECaLS,REX,,True,0.99975723,0.99999595,0.99974984,0.9998765885829926
DESI-063.4146-48.6865,63.41458908,-48.68654332,B,1.0,DECaLS,SER,,True,0.9996271,0.99996865,0.99974936,0.9997978806495667
DESI-063.9016-36.6166,63.90156954,-36.61656469,B,0.97,DECaLS,DEV,,True,0.98623544,0.9999869,0.99970573,0.9931111633777618
DESI-064.2603-35.6136,64.26034767,-35.61361736,B,0.88,DECaLS,SER,,True,0.9219329,0.32890004,0.9654728,0.6254164576530457
DESI-064.6196-37.2359,64.61960528,-37.23585719,B,0.97,DECaLS,SER,,True,0.99988854,0.9999831,0.9997502,0.9999358057975769
DESI-064.7778-41.0165,64.77777532,-41.01645575,B,0.9,DECaLS,SER,,True,0.9577425,0.9966826,0.99957746,0.9772125482559204
DESI-064.8900-17.1450,64.88998517,-17.14500553,B,0.98,DECaLS,SER,,True,0.9987325,0.99999905,0.99974674,0.9993657767772675
DESI-065.3216+00.8400,65.32160389,0.8400190077,B,0.91,DECaLS,DEV,,True,0.9527727,0.9999566,0.9995659,0.9763646423816681
DESI-065.9282-54.5244,65.9372,-54.5308,B,0.98,DECaLS,SER,f,True,0.9965849,1.0,0.9997402,0.9982924461364746
DESI-066.0123-16.4099,66.0118,-16.4113,B,1.0,DECaLS,DEV,v,True,0.9996749,0.9999943,0.9997496,0.9998345971107483
DESI-067.2212-40.4909,67.22123249,-40.49086342,B,0.41,DECaLS,DEV,,True,0.095234625,0.9998172,0.8785295,0.5475259087979794
DESI-067.8173-08.8779,67.8173326,-8.877883004,B,0.98,DECaLS,REX,,True,0.5776268,0.99065125,0.9879479,0.7841390371322632
DESI-068.0281-59.2587,68.02805215,-59.25871109,B,0.41,DECaLS,SER,,True,0.5780511,0.6673155,0.7564366,0.6226832866668701
DESI-068.2126-26.6025,68.21263007,-26.60253889,B,0.99,DECaLS,EXP,,True,0.91196954,0.9946203,0.9992786,0.9532949328422546
DESI-068.5738-27.6971,68.575,-27.6977,B,0.99,DECaLS,SER,,True,0.90381336,0.9982388,0.99923563,0.9510260820388794
DESI-068.6484-23.4075,68.64840353,-23.40752214,B,0.8,DECaLS,REX,,True,0.10251825,0.8728908,0.54616106,0.487704511731863
DESI-069.5720-54.3192,69.5737,-54.3223,B,0.55,DECaLS,SER,,True,0.9983193,1.0,0.99974555,0.9991596639156342
DESI-069.7818-37.3997,69.78183009,-37.39965712,B,0.98,DECaLS,DEV,,True,0.97811824,0.99466854,0.999663,0.986393392086029
