name,RA,DEC,grade,probability,region,tractor_type,ref,status,bytes
DESI-052.5936-12.2687,52.59357721,-12.26871471,C,0.56,DECaLS,SER,,skip,126720
DESI-052.6143-55.3568,52.6142514,-55.35681463,C,0.47,DECaLS,REX,,skip,126720
DESI-052.6876-49.0296,52.68761873,-49.02961813,C,0.46,DECaLS,DEV,,skip,126720
DESI-052.7613-61.9216,52.761261,-61.9216418,C,0.53,DECaLS,SER,,skip,126720
DESI-052.7679-22.4295,52.76791955,-22.42948791,C,0.98,DECaLS,SER,,skip,126720
DESI-052.8654-48.0672,52.8653581,-48.0671552,C,0.99,DECaLS,REX,,skip,126720
DESI-052.9078-59.7970,52.90783499,-59.79699397,C,0.84,DECaLS,SER,,skip,126720
DESI-053.1464-01.3386,53.1463937,-1.338582983,C,0.99,DECaLS,DEV,,skip,126720
DESI-053.2270-08.9854,53.2269696,-8.985444366,C,0.98,DECaLS,SER,,skip,126720
DESI-053.2346-40.8619,53.23463037,-40.86186874,C,0.6,DECaLS,DEV,,skip,126720
DESI-053.2636-48.3448,53.26359017,-48.34480391,C,0.81,DECaLS,REX,,skip,126720
DESI-053.3242-13.4550,53.32423845,-13.45500533,C,0.92,DECaLS,EXP,,skip,126720
DESI-053.5432-48.2887,53.5457,-48.287,C,0.92,DECaLS,DEV,i f,skip,126720
DESI-053.5456-14.3040,53.54556981,-14.30397827,C,0.92,DECaLS,SER,,skip,126720
DESI-053.5522-11.0178,53.55216902,-11.0177589,C,0.81,DECaLS,REX,,skip,126720
DESI-053.5964-59.1685,53.59638832,-59.16851702,C,0.62,DECaLS,REX,,skip,126720
DESI-053.8912-09.1025,53.89122366,-9.102516189,C,0.69,DECaLS,REX,,skip,126720
DESI-054.0553-21.6118,54.05532385,-21.61182019,C,1.0,DECaLS,SER,,skip,126720
DESI-054.1584-42.5650,54.15840787,-42.56498705,C,0.89,DECaLS,DEV,,skip,126720
DESI-054.2789-60.1887,54.27885671,-60.18865405,C,0.55,DECaLS,EXP,,skip,126720
DESI-054.2934-63.8651,54.29342257,-63.8651085,C,0.99,DECaLS,REX,,skip,126720
DESI-054.6252-18.1663,54.62519634,-18.16631649,C,0.93,DECaLS,SER,,skip,126720
DESI-054.6423-40.8624,54.64229649,-40.86241004,C,0.95,DECaLS,REX,,skip,126720
DESI-054.7438-52.4256,54.74379407,-52.4256052,C,0.89,DECaLS,REX,,skip,126720
DESI-054.7535-33.5287,54.75353252,-33.52866991,C,0.9,DECaLS,EXP,,skip,126720
DESI-054.7652-36.8365,54.7652056,-36.83653508,C,0.64,DECaLS,SER,,skip,126720
DESI-054.8579-39.2374,54.85790204,-39.2374038,C,0.98,DECaLS,DEV,i,skip,126720
DESI-054.8984-04.2290,54.89838395,-4.229049328,C,0.98,DECaLS,REX,,skip,126720
DESI-054.9000-37.1734,54.89996172,-37.1734186,C,0.42,DECaLS,SER,,skip,126720
DESI-054.9518-38.7302,54.95178003,-38.73024784,C,0.51,DECaLS,SER,,skip,126720
DESI-054.9779-60.6064,54.97789729,-60.606432,C,0.99,DECaLS,SER,v,skip,126720
DESI-055.1834-27.5220,55.18342543,-27.5220113,C,0.79,DECaLS,DEV,,skip,126720
DESI-055.2221-29.1298,55.22210201,-29.12980519,C,0.9,DECaLS,SER,,skip,126720
DESI-055.3102-27.4407,55.31024372,-27.44070695,C,0.77,DECaLS,REX,,skip,126720
DESI-055.3380-33.2573,55.33802156,-33.25727333,C,0.48,DECaLS,SER,,skip,126720
DESI-055.3893-21.1030,55.38934157,-21.10296226,C,0.96,DECaLS,DEV,v,skip,126720
DESI-055.4697-56.6459,55.46968803,-56.6459017,C,1.0,DECaLS,SER,,skip,126720
DESI-055.5097-23.2853,55.5096597,-23.28529277,C,0.99,DECaLS,REX,,skip,126720
DESI-055.6373-39.7209,55.63734623,-39.72091617,C,0.89,DECaLS,REX,,skip,126720
DESI-055.6382-33.5342,55.63824464,-33.53421806,C,0.98,DECaLS,DEV,,skip,126720
DESI-055.7009-23.7129,55.70090919,-23.71289999,C,0.72,DECaLS,DEV,w v,skip,126720
DESI-055.7584-20.1396,55.75838907,-20.13956921,C,0.98,DECaLS,DEV,,skip,126720
DESI-055.8462-35.0163,55.8461843,-35.01629985,C,0.61,DECaLS,SER,,skip,126720
DESI-055.8482-36.9675,55.84821711,-36.96747115,C,0.99,DECaLS,SER,v,skip,126720
DESI-055.9392-09.2189,55.93922925,-9.218937016,C,1.0,DECaLS,SER,v,skip,126720
DESI-055.9781-18.4764,55.97810899,-18.47641467,C,0.83,DECaLS,SER,,skip,126720
DESI-056.1235-47.8009,56.12354462,-47.80091731,C,0.81,DECaLS,SER,,skip,126720
DESI-056.1422-37.4119,56.14218829,-37.41185646,C,0.44,DECaLS,SER,,skip,126720
DESI-056.1886-64.3594,56.18855318,-64.35937961,C,1.0,DECaLS,DEV,,skip,126720
DESI-056.2466-14.2233,56.24660358,-14.22326416,C,0.96,DECaLS,SER,,skip,126720
DESI-056.2697-33.0721,56.26973018,-33.07205025,C,0.88,DECaLS,SER,v,skip,126720
DESI-056.4148-20.0779,56.41475441,-20.07792269,C,0.86,DECaLS,SER,,skip,126720
DESI-056.8086-53.1066,56.80856625,-53.10658637,C,0.92,DECaLS,DEV,,skip,126720
DESI-057.0292-21.7598,57.029153,-21.7598278,C,0.71,DECaLS,SER,,skip,126720
DESI-057.1209-38.8714,57.1209373,-38.87140778,C,1.0,DECaLS,SER,v,skip,126720
DESI-057.1718-26.4876,57.17182188,-26.48761032,C,0.74,DECaLS,SER,,skip,126720
DESI-057.2982-33.0173,57.29821375,-33.01727462,C,0.77,DECaLS,SER,v,skip,126720
DESI-057.3978-32.2162,57.39779139,-32.21624308,C,0.79,DECaLS,SER,,skip,126720
DESI-057.5856-26.6131,57.58564128,-26.61305491,C,0.99,DECaLS,DEV,,skip,126720
DESI-057.6610-63.5998,57.66101683,-63.59979563,C,0.49,DECaLS,SER,,skip,126720
DESI-057.6895-34.8874,57.68949714,-34.8874213,C,0.8,DECaLS,REX,,skip,126720
DESI-057.7635-17.0310,57.76353779,-17.03099423,C,0.54,DECaLS,EXP,,skip,126720
DESI-057.7653-45.1293,57.76526455,-45.12930508,C,1.0,DECaLS,DEV,,skip,126720
DESI-057.8837-39.0465,57.88373078,-39.04650983,C,0.58,DECaLS,SER,,skip,126720
DESI-058.1703-44.5468,58.1707,-44.5457,C,0.72,DECaLS,DEV,,skip,126720
DESI-058.2152-57.5949,58.21516542,-57.59489224,C,0.52,DECaLS,SER,,skip,126720
DESI-058.3305-62.4336,58.33046164,-62.43358003,C,0.64,DECaLS,SER,v,skip,126720
DESI-058.4447-22.1759,58.44470648,-22.17585644,C,0.99,DECaLS,SER,,skip,126720
DESI-058.6282-17.9447,58.62819485,-17.94470102,C,0.52,DECaLS,SER,,skip,126720
DESI-058.9535-31.8900,58.9531,-31.8892,C,0.87,DECaLS,REX,,ok,126720
DESI-058.9611-53.8183,58.96108829,-53.81826545,C,0.51,DECaLS,SER,,ok,126720
DESI-059.0770-48.0881,59.07702991,-48.08813437,C,1.0,DECaLS,REX,,ok,126720
DESI-059.1033-53.0671,59.10332163,-53.06713643,C,0.99,DECaLS,DEV,,ok,126720
DESI-059.2117-30.7017,59.21166568,-30.70167166,C,0.96,DECaLS,SER,,ok,126720
DESI-059.2255-24.0586,59.22554113,-24.05864583,C,1.0,DECaLS,SER,,ok,126720
DESI-059.2884-19.7497,59.28841862,-19.74967154,C,0.97,DECaLS,REX,,skip,126720
DESI-059.4033-47.0979,59.40326836,-47.09791697,C,0.94,DECaLS,SER,,skip,126720
DESI-059.4287-36.8850,59.42869751,-36.88503906,C,0.97,DECaLS,REX,,skip,126720
DESI-059.4818-48.9979,59.48179684,-48.997916,C,0.92,DECaLS,SER,,skip,126720
DESI-059.5934-55.0223,59.5967,-55.0211,C,0.95,DECaLS,SER,,skip,126720
DESI-059.9869-24.5653,59.9852,-24.5652,C,1.0,DECaLS,SER,w v,skip,126720
DESI-060.0088-13.1933,60.00881705,-13.19328083,C,0.96,DECaLS,SER,,skip,126720
DESI-060.1084-55.5116,60.10840583,-55.51161926,C,0.97,DECaLS,SER,,skip,126720
DESI-060.1166-22.4452,60.11658818,-22.44518722,C,0.99,DECaLS,SER,i,skip,126720
DESI-060.3121-44.0440,60.31209891,-44.04398361,C,0.68,DECaLS,SER,,skip,126720
DESI-060.4756-49.9945,60.47563576,-49.99450698,C,0.83,DECaLS,SER,,skip,126720
DESI-060.4957-42.3784,60.49574974,-42.37840716,C,0.92,DECaLS,SER,,skip,126720
DESI-060.5202-07.8743,60.52023599,-7.874328825,C,1.0,DECaLS,DEV,,skip,126720
DESI-060.5223-54.4029,60.52228358,-54.4028616,C,0.93,DECaLS,SER,,skip,126720
DESI-060.7648-10.2207,60.76483027,-10.22069233,C,0.72,DECaLS,REX,,skip,126720
DESI-060.8283-55.1423,60.82830958,-55.14232084,C,1.0,DECaLS,SER,,skip,126720
DESI-061.0056-46.1194,61.0026,-46.118,C,0.89,DECaLS,SER,,skip,126720
DESI-061.3703-23.8666,61.37028406,-23.86661826,C,0.84,DECaLS,REX,,skip,126720
DESI-061.4532-22.4275,61.45319952,-22.42746918,C,0.9,DECaLS,SER,v,skip,126720
DESI-061.4787-57.6541,61.47866056,-57.65409131,C,0.83,DECaLS,SER,,skip,126720
DESI-061.5953-63.0246,61.5953284,-63.02461383,C,0.5,DECaLS,REX,,skip,126720
DESI-061.7108-18.1552,61.71083155,-18.15519358,C,0.55,DECaLS,REX,,skip,126720
DESI-061.7529-49.8900,61.75286805,-49.88996681,C,0.52,DECaLS,SER,,skip,126720
DESI-061.8455-32.9868,61.84554518,-32.98683806,C,0.75,DECaLS,DEV,,skip,126720
DESI-061.9112-49.8647,61.91120201,-49.86472959,C,0.81,DECaLS,SER,,skip,126720
DESI-062.0185-17.5119,62.0179,-17.5113,C,0.43,DECaLS,SER,,skip,126720
DESI-062.1530-26.9490,62.15302009,-26.94899692,C,1.0,DECaLS,SER,,skip,126720
DESI-062.2756-32.7337,62.27555494,-32.73374758,C,0.97,DECaLS,REX,,skip,126720
DESI-062.4383-39.2406,62.43832952,-39.24061302,C,0.9,DECaLS,SER,,skip,126720
DESI-062.5562-55.3742,62.55619898,-55.37423609,C,0.45,DECaLS,SER,,skip,126720
DESI-062.5834-63.4043,62.58340648,-63.4043158,C,1.0,DECaLS,SER,,skip,126720
DESI-062.6080-05.0286,62.60800819,-5.028555403,C,0.92,DECaLS,SER,,skip,126720
DESI-063.0413-01.8694,63.04129125,-1.869423641,C,0.98,DECaLS,SER,v,skip,126720
DESI-063.7508-18.0146,63.75075499,-18.01457457,C,0.63,DECaLS,DEV,,skip,126720
DESI-063.9006-38.1534,63.90058224,-38.15335915,C,0.92,DECaLS,SER,,skip,126720
DESI-063.9983-49.1388,63.99829149,-49.13878482,C,1.0,DECaLS,SER,,skip,126720
DESI-064.0012-63.7557,64.00119287,-63.75572425,C,0.92,DECaLS,SER,,skip,126720
DESI-064.0155-35.1320,64.01551748,-35.13197312,C,1.0,DECaLS,SER,,skip,126720
DESI-064.0320-24.0775,64.03202395,-24.0774589,C,0.7,DECaLS,SER,,skip,126720
DESI-064.1456-62.3849,64.14557578,-62.3849183,C,0.54,DECaLS,REX,,skip,126720
DESI-064.1935-54.4815,64.19354941,-54.48147566,C,0.55,DECaLS,SER,,skip,126720
DESI-064.2337-10.8970,64.23366821,-10.89704991,C,0.41,DECaLS,SER,,skip,126720
DESI-064.6271-57.3782,64.6277,-57.3777,C,0.97,DECaLS,REX,,skip,126720
DESI-064.6308-40.1099,64.6307834,-40.10988924,C,0.44,DECaLS,SER,,skip,126720
DESI-064.7984-38.6542,64.79844747,-38.65422585,C,0.53,DECaLS,DEV,,skip,126720
DESI-065.0523-65.2509,65.05226812,-65.25088458,C,0.89,DECaLS,REX,,skip,126720
DESI-065.1230-18.9865,65.12298887,-18.98646551,C,0.99,DECaLS,SER,,skip,126720
DESI-065.3208-47.0853,65.32082962,-47.08531963,C,0.8,DECaLS,EXP,,skip,126720
DESI-065.3721-35.7877,65.37213085,-35.78774922,C,0.96,DECaLS,SER,,skip,126720
DESI-065.3835-25.6169,65.38347385,-25.61688763,C,0.62,DECaLS,EXP,,skip,126720
DESI-066.1274-40.2094,66.12738718,-40.20935021,C,0.53,DECaLS,DEV,,skip,126720
DESI-066.3631-51.4108,66.36308564,-51.41076249,C,0.42,DECaLS,EXP,,skip,126720
DESI-066.5978-39.9247,66.59782445,-39.92473761,C,0.96,DECaLS,SER,,skip,126720
DESI-066.8945-31.8371,66.89453128,-31.83707703,C,0.95,DECaLS,DEV,,skip,126720
DESI-066.9054-22.0803,66.90540309,-22.08029252,C,0.91,DECaLS,SER,,skip,126720
DESI-066.9270-46.7932,66.9304,-46.7947,C,0.53,DECaLS,SER,,skip,126720
DESI-067.2508-34.6554,67.25081776,-34.65543314,C,0.98,DECaLS,DEV,,skip,126720
DESI-067.2877-28.4380,67.28765563,-28.43798871,C,1.0,DECaLS,SER,i,skip,126720
DESI-067.4657-31.8868,67.46566529,-31.88680608,C,1.0,DECaLS,DEV,,skip,126720
DESI-067.6099-03.3124,67.60986034,-3.312414696,C,0.8,DECaLS,SER,,skip,126720
DESI-067.9436-04.1721,67.94358064,-4.172090157,C,0.92,DECaLS,SER,,skip,126720
DESI-068.2265-20.7487,68.22652811,-20.74871264,C,0.97,DECaLS,REX,,skip,126720
DESI-068.3904-18.7374,68.3915,-18.7387,C,0.67,DECaLS,REX,,skip,126720
DESI-068.5220-49.7309,68.52198187,-49.73085519,C,0.68,DECaLS,SER,,skip,126720
DESI-068.6892-64.4140,68.68924752,-64.4139517,C,0.95,DECaLS,DEV,,skip,126720
DESI-068.7175-47.8920,68.71750042,-47.89204204,C,0.9,DECaLS,SER,,skip,126720
DESI-068.7441-06.5560,68.74405507,-6.5560365,C,0.66,DECaLS,SER,,skip,126720
DESI-068.8555-49.0982,68.85549076,-49.09822427,C,0.82,DECaLS,REX,,skip,126720
DESI-068.9393-21.5312,68.93929328,-21.53124424,C,0.48,DECaLS,SER,,skip,126720
DESI-069.1084-29.1258,69.10837358,-29.1258453,C,0.97,DECaLS,SER,,skip,126720
DESI-069.4265-07.8407,69.42654702,-7.84067991,C,0.71,DECaLS,SER,,skip,126720
DESI-069.4553-37.5071,69.45533866,-37.50706317,C,1.0,DECaLS,REX,,skip,126720
DESI-069.5185-63.6496,69.51852652,-63.6496023,C,0.75,DECaLS,SER,,skip,126720
DESI-069.8749-44.7551,69.87488379,-44.75508204,C,0.76,DECaLS,DEV,,skip,126720
DESI-069.8899-48.6056,69.88992452,-48.60558358,C,0.98,DECaLS,DEV,,skip,126720
DESI-069.9034-37.4600,69.90336064,-37.46000998,C,0.99,DECaLS,REX,,skip,126720
DESI-069.9811-19.0030,69.9810778,-19.00301177,C,0.48,DECaLS,SER,,skip,126720
DESI-070.0120-02.9891,70.01198903,-2.989120831,C,0.81,DECaLS,REX,,skip,126720
DESI-070.1395-35.5225,70.13949792,-35.5224989,C,0.98,DECaLS,DEV,,skip,126720
DESI-070.1587-46.0827,70.15865094,-46.08270313,C,0.55,DECaLS,SER,,skip,126720
DESI-070.2723-33.3076,70.2711,-33.308,C,0.55,DECaLS,DEV,,skip,126720
DESI-070.4050-50.4559,70.40503028,-50.45592854,C,0.64,DECaLS,SER,v,skip,126720
DESI-070.5918-56.0872,70.59177102,-56.08716157,C,0.92,DECaLS,SER,,skip,126720
DESI-070.6615-06.7135,70.66151062,-6.713502072,C,0.57,DECaLS,DEV,,skip,126720
DESI-070.8331-60.7979,70.83310644,-60.7979483,C,0.84,DECaLS,SER,,skip,126720
DESI-070.8576-22.6970,70.85760066,-22.69699975,C,1.0,DECaLS,DEV,,skip,126720
DESI-070.8602-59.6714,70.86018705,-59.67136113,C,0.94,DECaLS,SER,,skip,126720
DESI-070.9141-47.7823,70.91405889,-47.78227132,C,0.97,DECaLS,SER,,skip,126720
DESI-070.9842-53.7488,70.98420547,-53.74878773,C,0.48,DECaLS,REX,,skip,126720
DESI-071.3900-37.8689,71.39001865,-37.86893738,C,0.7,DECaLS,SER,,skip,126720
DESI-071.5401-02.5055,71.54013754,-2.505529454,C,1.0,DECaLS,DEV,,skip,126720
DESI-071.7006-24.4354,71.70059205,-24.43539487,C,0.99,DECaLS,SER,,skip,126720
DESI-071.8645-19.9959,71.8645308,-19.9959307,C,0.97,DECaLS,EXP,,skip,126720
DESI-072.0107-38.0118,72.01073897,-38.01182098,C,0.94,DECaLS,DEV,,skip,126720
DESI-072.0263-29.9010,72.02626849,-29.90101827,C,0.44,DECaLS,DEV,,skip,126720
DESI-072.0677-08.7326,72.06772536,-8.732599444,C,0.92,DECaLS,DEV,,skip,126720
DESI-072.0979-40.2845,72.09793853,-40.28454855,C,0.75,DECaLS,SER,,skip,126720
DESI-072.2908-29.3045,72.2897,-29.3045,C,1.0,DECaLS,SER,i,skip,126720
DESI-072.2909-45.4874,72.2876,-45.489,C,0.48,DECaLS,SER,,skip,126720
DESI-072.3087-62.2433,72.30866143,-62.24331234,C,0.97,DECaLS,SER,v,skip,126720
DESI-072.3208-03.9880,72.32083129,-3.987962726,C,0.9,DECaLS,SER,,skip,126720
DESI-072.3280-55.9843,72.32803121,-55.9842878,C,0.97,DECaLS,SER,,skip,126720
DESI-072.4328-20.0637,72.43284267,-20.06366894,C,0.49,DECaLS,REX,,skip,126720
DESI-072.7529-47.4959,72.75286895,-47.49591978,C,1.0,DECaLS,REX,,skip,126720
DESI-072.7609-29.4746,72.76093541,-29.47460827,C,0.68,DECaLS,DEV,,skip,126720
DESI-072.7945-30.0974,72.79454117,-30.09735618,C,0.97,DECaLS,SER,v,skip,126720
DESI-072.8356-59.6028,72.83555473,-59.60277142,C,0.48,DECaLS,SER,,skip,126720
DESI-072.9446-42.2883,72.94456492,-42.28831934,C,0.85,DECaLS,SER,,skip,126720
DESI-072.9626-19.4038,72.96264399,-19.40375849,C,0.74,DECaLS,SER,,skip,126720
DESI-073.0489-10.5747,73.04887287,-10.57465043,C,0.97,DECaLS,SER,,skip,126720
DESI-073.2362-48.6405,73.23619618,-48.64052795,C,1.0,DECaLS,REX,,skip,126720
DESI-073.3299-54.6927,73.3289,-54.6926,C,0.96,DECaLS,SER,v,skip,126720
DESI-073.4865-25.0376,73.48650092,-25.03764472,C,0.89,DECaLS,SER,,skip,126720
DESI-073.4894-00.6699,73.48937762,-0.6699175689,C,0.91,DECaLS,DEV,,skip,126720
DESI-073.5100-43.9992,73.51002229,-43.99920758,C,0.51,DECaLS,SER,,skip,126720
DESI-073.5122-51.3384,73.5101,-51.3394,C,0.85,DECaLS,SER,,skip,126720
DESI-073.5334-25.0179,73.53342439,-25.01788154,C,0.88,DECaLS,SER,,skip,126720
DESI-073.7909-45.6822,73.79085622,-45.68224954,C,0.41,DECaLS,DEV,,skip,126720
DESI-073.9739-08.1774,73.97393851,-8.177427053,C,0.68,DECaLS,SER,,skip,126720
DESI-074.0509-37.5804,74.05085017,-37.58042154,C,0.98,DECaLS,SER,,skip,126720
DESI-074.1110-45.6727,74.11103743,-45.67265801,C,0.97,DECaLS,DEV,,skip,126720
DESI-074.1576-40.6375,74.15761416,-40.63746373,C,0.74,DECaLS,SER,,skip,126720
DESI-074.2491-19.6277,74.24912008,-19.62769832,C,0.94,DECaLS,SER,,skip,126720
DESI-074.2691-28.2775,74.26914018,-28.27750079,C,0.9,DECaLS,EXP,,skip,126720
DESI-074.2938-61.8860,74.2937828,-61.88598767,C,0.86,DECaLS,SER,,skip,126720
DESI-074.3322-54.2651,74.332201,-54.26511628,C,0.99,DECaLS,REX,,skip,126720
DESI-074.3908-35.8315,74.3907521,-35.83146123,C,0.97,DECaLS,SER,i,skip,126720
DESI-074.4212-41.2562,74.422,-41.2568,C,0.98,DECaLS,REX,i,skip,126720
DESI-074.4486-26.8035,74.44858921,-26.80354158,C,0.99,DECaLS,SER,,skip,126720
DESI-074.4487-43.8679,74.44870814,-43.86788306,C,0.99,DECaLS,SER,v,skip,126720
DESI-074.5560-39.3123,74.55595084,-39.31231701,C,0.99,DECaLS,SER,,skip,126720
DESI-074.5593-54.3884,74.55929422,-54.38842779,C,0.78,DECaLS,SER,,skip,126720
DESI-074.6847-37.7166,74.68474105,-37.71664828,C,0.73,DECaLS,SER,,skip,126720
DESI-074.6994-40.7511,74.69944495,-40.75106104,C,0.84,DECaLS,SER,i,skip,126720
DESI-074.8131-42.8656,74.81307642,-42.86564057,C,0.98,DECaLS,SER,,skip,126720
DESI-074.8690-48.9671,74.86897782,-48.96714397,C,1.0,DECaLS,DEV,,skip,126720
DESI-074.9251-42.3523,74.92512196,-42.35233448,C,0.89,DECaLS,REX,,skip,126720
DESI-075.1410-62.2064,75.14096208,-62.20636452,C,0.92,DECaLS,SER,v,skip,126720
DESI-075.6225-61.6176,75.62249834,-61.61756171,C,0.59,DECaLS,REX,,skip,126720
DESI-075.6601-38.3970,75.66014948,-38.39702054,C,0.99,DECaLS,SER,,skip,126720
DESI-075.7318-59.8074,75.73177283,-59.80736774,C,0.97,DECaLS,SER,,skip,126720
DESI-075.8332-50.8689,75.83320817,-50.86885944,C,0.95,DECaLS,SER,f,skip,126720
DESI-076.0725-35.8023,76.0735,-35.8017,C,1.0,DECaLS,SER,i,skip,126720
DESI-076.1015-34.0785,76.10149995,-34.07853838,C,1.0,DECaLS,DEV,,skip,126720
DESI-076.1144-47.0909,76.11441125,-47.09089429,C,0.53,DECaLS,REX,,skip,126720
DESI-076.1859-22.7390,76.18588194,-22.73904314,C,0.46,DECaLS,SER,,skip,126720
DESI-076.2464-58.6318,76.24639982,-58.63177259,C,1.0,DECaLS,SER,,skip,126720
DESI-076.9460-53.8115,76.94604031,-53.81147254,C,0.99,DECaLS,SER,i,skip,126720
DESI-076.9737-51.1394,76.97371704,-51.13936505,C,0.5,DECaLS,SER,,skip,126720
DESI-077.1671-49.3015,77.16714443,-49.30154306,C,1.0,DECaLS,DEV,,skip,126720
DESI-077.2189-43.3941,77.21891147,-43.39411131,C,0.97,DECaLS,REX,,skip,126720
DESI-077.2412-25.4873,77.2411599,-25.4872864,C,0.55,DECaLS,REX,,skip,126720
DESI-077.5315-40.9601,77.53149726,-40.96010736,C,0.89,DECaLS,EXP,,skip,126720
DESI-077.5744-25.3780,77.57443972,-25.37798838,C,0.9,DECaLS,SER,,skip,126720
DESI-077.6546-44.9569,77.65459601,-44.95686686,C,1.0,DECaLS,SER,,skip,126720
DESI-077.8365-18.2363,77.83645181,-18.23629712,C,0.94,DECaLS,DEV,,skip,126720
DESI-077.9689-18.5110,77.96887318,-18.51101978,C,0.5,DECaLS,SER,,skip,126720
DESI-078.0913-55.7236,78.09132067,-55.72360891,C,1.0,DECaLS,REX,,skip,126720
DESI-078.3045-51.6826,78.30453454,-51.68263043,C,0.67,DECaLS,SER,,skip,126720
DESI-078.5162-43.7151,78.51617067,-43.71513827,C,0.83,DECaLS,SER,,skip,126720
DESI-078.8055-18.5878,78.8055155,-18.58779569,C,0.58,DECaLS,REX,,skip,126720
DESI-078.8833-35.5807,78.88330332,-35.58072159,C,0.89,DECaLS,REX,,skip,126720
DESI-078.9331-51.2426,78.93307859,-51.2425958,C,0.72,DECaLS,SER,,skip,126720
DESI-079.0252-45.0319,79.02515306,-45.03194089,C,0.87,DECaLS,REX,,skip,126720
DESI-079.1736-44.2790,79.17355589,-44.27902808,C,1.0,DECaLS,SER,i,skip,126720
DESI-079.4908-55.2425,79.49076985,-55.24249555,C,0.99,DECaLS,SER,,skip,126720
DESI-079.5156-61.1016,79.5142,-61.1009,C,0.52,DECaLS,REX,,skip,126720
DESI-079.5591-34.9697,79.55907742,-34.96969606,C,1.0,DECaLS,DEV,,skip,126720
DESI-079.9684-22.9925,79.96837392,-22.99247747,C,0.94,DECaLS,SER,,skip,126720
DESI-080.1890-26.3467,80.18904324,-26.34673647,C,1.0,DECaLS,SER,,skip,126720
DESI-080.2447-61.8266,80.24465177,-61.82660251,C,0.64,DECaLS,SER,,skip,126720
DESI-080.3940-44.7884,80.39404723,-44.78844713,C,0.76,DECaLS,REX,,skip,126720
DESI-080.7120-46.1864,80.71197813,-46.18641883,C,0.88,DECaLS,SER,v,skip,126720
DESI-080.7379-43.7760,80.73793981,-43.77595361,C,0.74,DECaLS,SER,,skip,126720
DESI-080.9104-26.0022,80.91041223,-26.00224713,C,0.96,DECaLS,EXP,,skip,126720
DESI-081.2274-43.9751,81.2273864,-43.9751032,C,0.86,DECaLS,SER,,skip,126720
DESI-081.3598-25.7486,81.35980922,-25.74861643,C,0.55,DECaLS,SER,,skip,126720
DESI-081.7857-25.7337,81.78570113,-25.73374018,C,0.93,DECaLS,SER,,skip,126720
DESI-082.3486-34.3132,82.352,-34.3146,C,0.97,DECaLS,DEV,,skip,126720
DESI-082.4911-34.9990,82.49111241,-34.99904114,C,1.0,DECaLS,SER,,skip,126720
DESI-082.6048-50.5395,82.60478616,-50.53949958,C,0.57,DECaLS,REX,,skip,126720
DESI-082.7917-44.4715,82.79172604,-44.47146306,C,1.0,DECaLS,SER,,skip,126720
DESI-082.8224-53.6156,82.8197,-53.6166,C,0.45,DECaLS,SER,,skip,126720
DESI-082.9325-49.5156,82.93246812,-49.51556648,C,0.99,DECaLS,DEV,,skip,126720
DESI-082.9515-41.0793,82.95154091,-41.07932766,C,1.0,DECaLS,SER,,skip,126720
DESI-083.0057-38.9916,83.0071,-38.9895,C,0.94,DECaLS,REX,,skip,126720
DESI-083.3521-24.1982,83.35211428,-24.1981897,C,0.84,DECaLS,SER,,skip,126720
DESI-083.4225-59.8648,83.42246277,-59.86478862,C,0.87,DECaLS,REX,,skip,126720
DESI-083.4324-28.3099,83.43240387,-28.30993775,C,0.97,DECaLS,DEV,,skip,126720
DESI-083.6698-19.3605,83.66982467,-19.36048717,C,0.66,DECaLS,REX,,skip,126720
DESI-083.8284-38.2035,83.82837822,-38.20352008,C,1.0,DECaLS,DEV,v,skip,126720
DESI-083.8454-26.7116,83.84543899,-26.71156763,C,0.65,DECaLS,SER,,skip,126720
DESI-083.8479-27.8217,83.84789388,-27.82170378,C,0.89,DECaLS,DEV,,skip,126720
DESI-084.0184-39.7914,84.019,-39.7926,C,0.83,DECaLS,SER,,skip,126720
DESI-084.1482-40.9026,84.14815385,-40.90262911,C,0.99,DECaLS,DEV,,skip,126720
DESI-084.2027-45.3220,84.20269955,-45.32200802,C,0.65,DECaLS,SER,,skip,126720
DESI-084.8493-59.3586,84.84934526,-59.35861203,C,0.94,DECaLS,SER,,skip,126720
DESI-085.0638-55.3705,85.06378124,-55.3705025,C,0.4,DECaLS,REX,,skip,126720
DESI-085.0840-19.4098,85.0839575,-19.40975975,C,0.9,DECaLS,REX,,skip,126720
DESI-085.1501-30.7303,85.15012589,-30.73028347,C,0.92,DECaLS,REX,,skip,126720
DESI-085.3013-36.9296,85.30125841,-36.92956096,C,0.98,DECaLS,SER,,skip,126720
DESI-085.3620-53.7902,85.36201121,-53.79019805,C,0.4,DECaLS,REX,,skip,126720
DESI-085.6844-20.1947,85.6843978,-20.1946888,C,0.91,DECaLS,SER,v,skip,126720
DESI-085.7047-59.6736,85.70472038,-59.67355959,C,0.78,DECaLS,SER,,skip,126720
DESI-085.8148-29.6079,85.81475741,-29.60786647,C,0.45,DECaLS,REX,,skip,126720
DESI-086.3649-49.0399,86.36487986,-49.03987606,C,0.79,DECaLS,REX,,skip,126720
DESI-086.5066-50.3883,86.50663532,-50.38826508,C,0.55,DECaLS,REX,,skip,126720
DESI-086.5742-37.5688,86.57419343,-37.56882327,C,1.0,DECaLS,SER,,skip,126720
DESI-086.6146-33.4896,86.61457655,-33.48964097,C,0.99,DECaLS,SER,i,skip,126720
