index,Ra,Dec,ref,klc_dup
12258,192.89877,-2.13477,SLACS,2
5566,192.9112243652344,59.498329162597656,Talbot,1
5567,192.95046,3.69123,Li21,1
5568,193.00671,6.236743,Stein21,1
5569,193.02023315429688,10.145739555358888,Talbot,1
5570,193.04897,0.44704,Shu22,1
5571,193.0858154296875,2.9179930686950684,Talbot,1
5572,193.10703,-0.20778,Petrillo et al. 2019,1
5573,193.11684,-0.17317,Petrillo et al. 2019,1
5574,193.1309,-2.3161,SuGOHI5,1
5575,193.1325836181641,20.398664474487305,Talbot,1
5576,193.1886444091797,23.718408584594727,Talbot,1
5577,193.20238,10.211656,Stein21,1
5578,193.2132,0.968276,SuGOHI2,1
5579,193.22746,0.732316,SuGOHI2,1
5580,193.2875,-4.2619444444444445,Canameras et al. 2020,1
5581,193.36589,-6.360387,Stein21,1
5582,193.4194,4.6185,SuGOHI5,1
5583,193.44639587402344,44.033241271972656,Talbot,1
5584,193.47363,2.80282,Petrillo et al. 2019,1
5585,193.48199,0.237413,SuGOHI2,1
5586,193.55087,33.12174,Stein21,1
5587,193.61115,-8.77435,Huang et al. 2020a,1
5588,193.7377014160156,21.743831634521484,Talbot,1
5589,193.77294,-3.41644,Li21,1
5590,193.8204,4.2649,Wong21,1
5591,193.84183,-0.32383,Petrillo et al. 2019,1
5592,193.8496,2.26247,Petrillo et al. 2019,1
5593,193.8522,1.0359,SuGOHI5,1
5594,193.91405,16.174099,Stein21,1
5595,193.97546,0.7894399999999999,Petrillo et al. 2019,1
5596,194.017656,-0.541481,SuGOHI8,1
5597,194.0506286621093,48.7949104309082,Talbot,1
5598,194.13498,-2.26684,Li21,1
5599,194.13869,-0.634,Petrillo et al. 2019,1
5600,194.2911376953125,1.8685158491134644,Talbot,1
5601,194.3024,-0.5148199999999999,Petrillo et al. 2019,1
5602,194.4139862060547,29.76810836791992,Talbot,1
5603,194.48444,-1.0244,Petrillo et al. 2019,1
5604,194.53445,3.5357800000000004,Huang et al. 2020a,1
5605,194.55377197265625,25.09501838684082,Talbot,1
5606,194.58998,15.63219,Huang et al. 2020a,1
5607,194.6303100585937,29.287857055664062,Talbot,1
5608,194.65435791015625,12.393197059631348,Talbot,1
5609,194.69058227539065,10.173623085021973,Talbot,1
5610,194.7185,4.1241,Wong21,1
5611,194.763,1.7618,Wong21,1
5612,194.80968,3.596221,Stein21,1
5613,194.83757,11.64904,Huang et al. 2020a,1
5614,194.857956,-0.181401,SuGOHI8,1
5615,194.89906,-2.7856,Li21,1
5616,194.90833333333333,-4.924444444444445,Canameras et al. 2020,1
5617,194.92017,-3.44369,Li21,1
11874,195.0201832,1.747307374,Storfer 2023,2
5619,195.07994,-6.0092087,Stein21,1
5620,195.08977,-3.93631,Li21,1
5621,195.11801,2.66803,Petrillo et al. 2019,1
5622,195.1575,-1.9435,SuGOHI5,1
5623,195.17804,28.08981,ACS J130042.73+280523.3,1
5624,195.18636,3.282587,SuGOHI8,1
5625,195.2133,0.3933,SuGOHI5,1
5626,195.25929260253903,25.416202545166016,Talbot,1
5627,195.33253479003903,41.969482421875,Talbot,1
5628,195.3955535888672,26.60280418395996,Talbot,1
5629,195.40698,55.321575,Stein21,1
5630,195.42916666666667,41.39138888888889,Canameras et al. 2020,1
5631,195.5944,0.2373,SuGOHI5,1
5632,195.5997467041016,-1.8239895105361936,Talbot,1
5633,195.745854,30.164815,Savary22,1
5634,195.79837,-0.64827,Petrillo et al. 2019,1
5635,195.80925,13.373903,Stein21,1
5636,195.87169,-0.01539,Petrillo et al. 2019,1
5637,195.9207000732422,34.933807373046875,Talbot,1
5638,195.97699,31.948719,Stein21,1
5639,196.19166666666663,23.035,Canameras et al. 2020,1
5640,196.2394256591797,10.546987533569336,Talbot,1
5641,196.253978,3.429294,SuGOHI8,1
5642,196.25923,9.371134,Stein21,1
5643,196.35892,-3.91056,Li21,1
5644,196.3656463623047,20.85814666748047,Talbot,1
5645,196.376255,32.195307,Savary22,1
5646,196.5116,-0.0934,Petrillo et al. 2019,1
12237,196.5569,6.00615,SLACS,2
5648,196.5826,0.08447,Petrillo et al. 2019,1
5649,196.59431,0.1255099999999999,Petrillo et al. 2019,1
5650,196.68276977539065,36.08796691894531,Talbot,1
5651,196.72745,1.96914,Petrillo et al. 2019,1
5652,196.84393,0.96948,Petrillo et al. 2019,1
5653,196.86917114257807,46.62485504150391,Talbot,1
5654,196.8779754638672,15.113299369812012,Talbot,1
5655,196.9417266845703,59.99493789672852,Talbot,1
5656,196.9701690673828,53.33341598510742,Talbot,1
5657,196.99612426757807,29.49069023132324,Talbot,1
5658,197.07094,-0.60859,Petrillo et al. 2019,1
5659,197.1896,-0.7883,SuGOHI5,1
5660,197.2003173828125,2.7674739360809326,Talbot,1
5661,197.22424,1.5132,Petrillo et al. 2019,1
5662,197.3544,-0.2437,SuGOHI5,1
5663,197.40833333333333,7.96,Canameras et al. 2020,1
5664,197.4623870849609,24.432357788085938,Talbot,1
5665,197.52072,25.398083,Stein21,1
5666,197.58694,31.212345,Stein21,1
5667,197.6551,2.33,Wong21,1
5668,197.6961364746093,3.031116485595703,Talbot,1
5669,197.8593,-1.3324,A1689.2 A1689.1,1
5670,197.8728,-1.3411,SuGOHI5,1
5671,197.87604,-5.8713846,Stein21,1
5672,197.917866,2.92763,SuGOHI8,1
5673,197.97108,-0.44835,Petrillo et al. 2019,1
5674,198.00626,1.3896700000000002,Petrillo et al. 2019,1
5675,198.02496,-9.60654,Stein21,1
5676,198.03563,2.80611,Petrillo et al. 2019,1
5677,198.07597,0.7933,Petrillo et al. 2019,1
5678,198.08688,-0.15842,Petrillo et al. 2019,1
5679,198.12933,72.848366,Stein21,1
5680,198.14261,0.3990800000000001,Petrillo et al. 2019,1
5681,198.15269470214844,19.90373992919922,Talbot,1
5682,198.19287109375,29.701622009277344,Talbot,1
5683,198.19325,0.51827,Petrillo et al. 2019,1
5684,198.2,8.393611111111111,Canameras et al. 2020,1
5685,198.2241668701172,10.902475357055664,Talbot,1
5686,198.2383728027344,47.178016662597656,Talbot,1
11879,198.2504005,8.050962379,Storfer 2023,2
5688,198.2679748535156,36.51178741455078,Talbot,1
5689,198.343002319336,26.739919662475582,Talbot,1
12225,198.36125,5.1159,SLACS,2
5691,198.37239,0.30471,Petrillo et al. 2019,1
5692,198.38406372070312,26.2712459564209,Talbot,1
5693,198.46544,0.00053,Petrillo et al. 2019,1
5694,198.47384643554688,50.3027458190918,Talbot,1
5695,198.48272705078125,60.07989883422852,Talbot,1
5696,198.4833831787109,14.573184967041016,Talbot,1
5697,198.49612426757807,26.185523986816406,Talbot,1
5698,198.571086,-1.098876,SuGOHI8,1
5699,198.59492,0.10849,Petrillo et al. 2019,1
5700,198.60698,19.1085,Stein21,1
5701,198.65498,0.86779,Petrillo et al. 2019,1
5702,198.65821838378903,50.7067756652832,Talbot,1
5703,198.6852,0.9464,Petrillo et al. 2019,1
5704,198.69188,1.19744,Petrillo et al. 2019,1
5705,198.70593,1.1114628,Stein21,1
5706,198.807183,0.579392,SuGOHI8,1
5707,198.831459,4.002439,SuGOHI8,1
5708,198.8718,1.53991,Petrillo et al. 2019,1
5709,198.89166666666668,1.0811111111111111,Canameras et al. 2020,1
5710,198.90366,-9.59439,Stein21,1
5711,198.9546,0.4547,SuGOHI5,1
5712,199.0194,4.1569,Wong21,1
5713,199.09686279296875,30.791852951049805,Talbot,1
5714,199.108897,2.153029,SuGOHI8,1
5715,199.1833333333333,28.984722222222228,Canameras et al. 2020,1
5716,199.26793,1.32834,Petrillo et al. 2019,1
5717,199.329276,35.983279,Savary22,1
5718,199.3310394287109,18.680578231811523,Talbot,1
10776,199.3784796,56.68182509,Storfer 2023,2
5720,199.48004,12.462823,Stein21,1
5721,199.49748,2.930162,SuGOHI8,1
5722,199.53532,1.90228,Petrillo et al. 2019,1
5723,199.54796,39.70749,SDSS J1318+3942,1
5724,199.56915,1.57788,Petrillo et al. 2019,1
5725,199.58057,0.10507,Petrillo et al. 2019,1
12322,199.62246,-1.07268,BELLS,2
12265,199.66386,-3.22618,SLACS,2
5728,199.7035369873047,-3.2676827907562256,Talbot,1
5729,199.71143,0.07676,Petrillo et al. 2019,1
5730,199.71213,1.82711,Petrillo et al. 2019,1
5731,199.72120666503903,12.629790306091309,Talbot,1
5732,199.763916015625,58.099117279052734,Talbot,1
5733,199.76538,1.0924200000000002,Petrillo et al. 2019,1
5734,199.781,0.5023,Petrillo et al. 2019,1
5735,199.8034820556641,6.265824794769287,Talbot,1
5736,199.83932495117188,-0.8488962650299072,Talbot,1
5737,199.88333333333333,-9.805277777777778,Canameras et al. 2020,1
5738,199.8885,-0.715801,SuGOHI8,1
5739,199.889404296875,27.188156127929688,Talbot,1
5740,199.9389,0.34253,Petrillo et al. 2019,1
10024,199.9412,1.5311,Huang 2022,2
5742,199.96655,32.64912,Stein21,1
5743,199.99738,2.11804,Petrillo et al. 2019,1
5744,200.05897521972656,52.26203536987305,Talbot,1
5745,200.07843,1.6532099999999998,Petrillo et al. 2019,1
5746,200.13877868652344,24.05074882507324,Talbot,1
5747,200.17776,-2.82798,Petrillo et al. 2019,1
11884,200.194496,6.783300361,Storfer 2023,2
5749,200.22105,1.4995,Petrillo et al. 2019,1
5750,200.2216033935547,7.192642211914063,Talbot,1
5751,200.23593,1.66408,Petrillo et al. 2019,1
5752,200.3592224121093,40.31173706054688,Talbot,1
5753,200.360122,32.645929,Savary22,1
5754,200.4317779541016,23.42094993591309,Talbot,1
5755,200.459,-1.573,SuGOHI5,1
5756,200.52334,-1.82723,Li21,1
5757,200.5491,1.81635,Petrillo et al. 2019,1
5758,200.56227,-0.39382,Petrillo et al. 2019,1
5759,200.5878,-1.472656,SuGOHI8,1
5760,200.6125,-5.026111111111111,Canameras et al. 2020,1
5761,200.65431213378903,53.736473083496094,Talbot,1
5762,200.68712,-0.62898,Petrillo et al. 2019,1
5763,200.6928,-1.4390118,Stein21,1
5764,200.702377319336,17.25136375427246,Talbot,1
5765,200.75658,-2.43856,Petrillo et al. 2019,1
5766,200.7965545654297,9.296868324279783,Talbot,1
5767,200.8109,34.73299,Stein21,1
5768,200.86085,3.61698,Li21,1
5769,200.90746,-2.19743,Petrillo et al. 2019,1
5770,201.10674,0.6291399999999999,Petrillo et al. 2019,1
5771,201.13084,-0.77873,Petrillo et al. 2019,1
5772,201.1664,-1.8407,Wong21,1
5773,201.1834716796875,3.738052368164064,Talbot,1
5774,201.24327,2.38166,Petrillo et al. 2019,1
5775,201.26593,68.64697,Stein21,1
5776,201.34207153320312,17.80787467956543,Talbot,1
5777,201.4063,4.18831,Huang et al. 2020a,1
5778,201.4706268310547,37.428321838378906,Talbot,1
5779,201.49432373046875,27.053367614746094,Talbot,1
5780,201.51872,-0.36284,Petrillo et al. 2019,1
5781,201.68126,2.57202,Petrillo et al. 2019,1
5782,201.7096,2.83618,Petrillo et al. 2019,1
5783,201.72916666666663,-3.4058333333333333,Canameras et al. 2020,1
5784,201.73309326171875,28.822019577026367,Talbot,1
5785,201.7783,2.2129,Huang et al. 2020a,1
5786,201.78411,-2.29962,Huang et al. 2020a,1
5787,201.86267,-2.66186,Petrillo et al. 2019,1
5788,201.87,43.0835,SuGOHI5,1
5789,201.87927,3.61548,Li21,1
5790,201.89665,-0.23335,Petrillo et al. 2019,1
5791,201.92805,-0.4416600000000001,Petrillo et al. 2019,1
5792,201.93348693847656,37.41809844970703,Talbot,1
5793,201.97383,1.88341,Petrillo et al. 2019,1
5794,201.975,29.448055555555552,Canameras et al. 2020,1
5795,202.00604,17.90398,Stein21,1
5796,202.12189,1.5930799999999998,Petrillo et al. 2019,1
5797,202.14781,-2.37303,Petrillo et al. 2019,1
5798,202.1497,-2.81966,Petrillo et al. 2019,1
5799,202.2159423828125,13.607608795166016,Talbot,1
5800,202.21777,-2.25618,Petrillo et al. 2019,1
5801,202.2679,2.0044,Wong21,1
5802,202.28217,1.57557,Petrillo et al. 2019,1
5803,202.28516,1.47163,Petrillo et al. 2019,1
5804,202.35112,2.8995900000000003,Petrillo et al. 2019,1
5805,202.3729,31.329,Huang et al. 2020a,1
5806,202.39371,22.721167,SDSS J1329+2243,1
5807,202.3975524902344,-2.09303879737854,Talbot,1
5808,202.48813,1.1545299999999998,Petrillo et al. 2019,1
5809,202.5082,42.2557,SuGOHI5,1
5810,202.60989379882807,49.11893081665039,Talbot,1
5811,202.61311,0.74851,Petrillo et al. 2019,1
5812,202.6314,43.7382,SuGOHI5,1
5813,202.65909,7.9176316,Stein21,1
5814,202.662826538086,52.30875396728516,Talbot,1
5815,202.66904,4.67075,Huang et al. 2020a,1
5816,202.69443,1.19737,Petrillo et al. 2019,1
5817,202.77682495117188,48.326602935791016,Talbot,1
5818,202.82394,0.3491,Petrillo et al. 2019,1
5819,202.8721,-1.3159,SuGOHI5,1
5820,202.89358520507807,22.04817581176757,Talbot,1
5821,202.89563,3.5275483,Stein21,1
5822,202.96568,0.53065,Petrillo et al. 2019,1
5823,203.00462,1.62481,Petrillo et al. 2019,1
5824,203.00687,-2.32082,Petrillo et al. 2019,1
5825,203.06162,-0.95533,Li21,1
5826,203.07697,1.67426,Petrillo et al. 2019,1
5827,203.0777130126953,29.549055099487305,Talbot,1
5828,203.0909,-3.25484,Li21,1
5829,203.15020751953125,-2.0208771228790283,Talbot,1
5830,203.15059,-0.26286,Petrillo et al. 2019,1
5831,203.203125,5.814335823059082,Talbot,1
5832,203.33992,15.992851,Stein21,1
5833,203.3694,42.8711,Wong21,1
5834,203.37506,-2.18042,Huang et al. 2020a,1
11893,203.4600134,2.362523786,Storfer 2023,2
5836,203.4872131347656,11.393865585327148,Talbot,1
5837,203.49442,-0.32677,Petrillo et al. 2019,1
5838,203.49582,-0.96488,Petrillo et al. 2019,1
5839,203.5179443359375,47.828983306884766,Talbot,1
5840,203.54367,1.6266,Petrillo et al. 2019,1
5841,203.56999,2.60305,Petrillo et al. 2019,1
5842,203.58145,66.66576,Stein21,1
5843,203.5861,2.58926,Petrillo et al. 2019,1
5844,203.6150665283203,8.062929153442383,Talbot,1
5845,203.65932,0.30297,Petrillo et al. 2019,1
5846,203.747774,0.271453,SuGOHI8 LinKS,1
5847,203.815673828125,9.675780296325684,Talbot,1
5848,203.84297,32.096542,Stein21,1
5849,203.89468,0.00812,Petrillo et al. 2019,1
5850,203.9083251953125,18.22075843811035,Talbot,1
5851,203.96746826171875,55.06376647949219,Talbot,1
5852,204.0002,-3.525,Huang et al. 2020a,1
5853,204.149642944336,22.56161117553711,Talbot,1
5854,204.1559,43.2242,SuGOHI5,1
5855,204.16628,-5.7814,Huang et al. 2020a,1
5856,204.191213,49.885661,Savary22,1
5857,204.19166666666663,33.47777777777778,Canameras et al. 2020,1
5858,204.20195,4.277051,Stein21,1
5859,204.22392,-2.34678,Petrillo et al. 2019,1
5860,204.2833,1.2176,SuGOHI5 LinKS,1
5861,204.36013793945312,53.6912956237793,Talbot,1
5862,204.4044952392578,15.85294246673584,Talbot,1
5863,204.4678955078125,29.44158935546875,Talbot,1
5864,204.47766,2.8123400000000003,Petrillo et al. 2019,1
5865,204.48547,-1.871344,Stein21,1
5866,204.55203247070312,4.288636207580566,Talbot,1
5867,204.5635528564453,6.42738676071167,Talbot,1
5868,204.60565,28.32944,Huang et al. 2020a,1
5869,204.64236,-2.2653,Petrillo et al. 2019,1
5870,204.66406,-2.30095,Petrillo et al. 2019,1
10782,204.6652996,43.62866669,Storfer 2023,2
5872,204.6864,0.3778,SuGOHI5,1
5873,204.68665,-1.15136,Petrillo et al. 2019,1
5874,204.71234,1.50222,Petrillo et al. 2019,1
5875,204.71735,-8.33813,Huang et al. 2020a,1
5876,204.76828,2.58786,Petrillo et al. 2019,1
5877,204.80267,2.6442900000000003,Petrillo et al. 2019,1
5878,204.93718,-0.8388100000000001,Petrillo et al. 2019,1
5879,204.94594,11.899242,Stein21,1
5880,205.0557556152344,41.290435791015625,Talbot,1
5881,205.0742,42.1311,Wong21,1
5882,205.10089111328125,63.68781661987305,Talbot,1
5883,205.124,44.1677,SuGOHI5,1
5884,205.1875,-5.053055555555555,Canameras et al. 2020,1
5885,205.2187347412109,8.48469352722168,Talbot,1
5886,205.2258,42.3175,SuGOHI5,1
5887,205.24345,-1.85431,Petrillo et al. 2019,1
5888,205.28761,12.826779,Stein21,1
5889,205.34166666666667,-2.7947222222222217,Canameras et al. 2020,1
10345,205.4066,20.0794,Storfer 2023,2
5891,205.44713,-1.94214,Petrillo et al. 2019,1
5892,205.44965,0.73346,Shu22,1
5893,205.58726501464844,-3.408479690551758,Talbot,1
5894,205.59196,1.86097,Petrillo et al. 2019,1
5895,205.59508,-1.793712,SuGOHI2,1
5896,205.59929,-3.94603,Li21,1
5897,205.61018,-1.05948,Petrillo et al. 2019,1
5898,205.7244,-0.7379100000000001,Petrillo et al. 2019,1
5899,205.737,22.61353,Huang et al. 2020a,1
10037,205.8655,21.7388,Huang 2022,2
5901,205.8868,41.9176,SuGOHI5 CASSOWARY,1
5902,205.90035,-1.07199,Shu22,1
5903,205.94324,0.97913,Petrillo et al. 2019,1
5904,205.95,19.495277777777783,Canameras et al. 2020,1
5905,205.96652,1.138167,SuGOHI2,1
5906,205.96888,-1.211118,SuGOHI2,1
10784,206.019401,-3.108316617,Storfer 2023,2
5908,206.02692,23.504726,Stein21,1
5909,206.03958,-9.725805,Stein21,1
5910,206.1186370849609,27.16631126403809,Talbot,1
5911,206.2317,-0.3377,SuGOHI5,1
5912,206.24367,0.406339,SuGOHI2,1
5913,206.2705,-1.3673,Wong21,1
5914,206.2768,15.302643,Stein21,1
5915,206.3424,0.2073,SuGOHI5,1
5916,206.3778839111328,48.59859085083008,Talbot,1
5917,206.40237,-0.8689,Petrillo et al. 2019,1
5918,206.40347290039065,3.544475078582764,Talbot,1
5919,206.40742,-0.14874,Petrillo et al. 2019,1
5920,206.41423,78.70231,Stein21,1
5921,206.52046,-3.38954,Li21,1
5922,206.53032,0.6966600000000001,Petrillo et al. 2019,1
5923,206.56190490722656,20.477033615112305,Talbot,1
5924,206.66974,0.99856,Petrillo et al. 2019,1
5925,206.69928,62.39595,Stein21,1
5926,206.74127,14.237292,Stein21,1
5927,206.74542,-1.64324,Shu22,1
5928,206.74577,1.0986200000000002,Petrillo et al. 2019,1
5929,206.78607,-2.0223,Petrillo et al. 2019,1
5930,206.79678,1.10386,Petrillo et al. 2019,1
5931,206.8368,-0.69391,Canameras22,1
5932,206.85554,0.558849,SuGOHI2,1
5933,206.91862,0.81028,Petrillo et al. 2019,1
5934,206.91912841796875,5.687800884246826,Talbot,1
5935,206.97037,-0.50333,Petrillo et al. 2019,1
5936,206.9851,-0.33666,Petrillo et al. 2019,1
5937,207.02148,-1.542142,SuGOHI2,1
5938,207.0525665283203,10.527227401733398,Talbot,1
5939,207.0704,-1.11281,Shu22,1
5940,207.10943,-1.290247,SuGOHI2,1
5941,207.10962,-1.77774,Petrillo et al. 2019,1
5942,207.1166,-0.56699,Canameras22,1
11899,207.1725,2.409,Storfer 2023,2
5944,207.17921,-1.94567,Petrillo et al. 2019,1
5945,207.18363,0.850404,SuGOHI2,1
5946,207.1987,1.07563,Canameras22,1
5947,207.2637,-0.3298,SuGOHI5,1
5948,207.295,-0.41995,Shu22,1
5949,207.3125,5.630833333333333,Canameras et al. 2020,1
5950,207.37916666666663,-8.29888888888889,Canameras et al. 2020,1
5951,207.38357543945312,12.80427360534668,Talbot,1
5952,207.4386138916016,1.0205986499786377,Talbot,1
5953,207.49109,-1.87939,Petrillo et al. 2019,1
5954,207.503,43.0278,SuGOHI5,1
5955,207.5833,-1.36609,Canameras22,1
5956,207.63874,-0.71298,Shu22,1
5957,207.64767,0.32812,Petrillo et al. 2019,1
5958,207.65912,0.430628,SuGOHI2,1
5959,207.6701202392578,9.637665748596191,Talbot,1
5960,207.67641,-0.718632,SuGOHI2,1
5961,207.71994018554688,50.62777328491211,Talbot,1
5962,207.72705,1.05282,Petrillo et al. 2019,1
5963,207.76065,0.40583,Petrillo et al. 2019,1
5964,207.7926,44.5544,Wong21,1
5965,207.8048553466797,13.838791847229004,Talbot,1
10044,207.8335,-6.3831,Huang 2022,2
5967,207.86029,1.560773,SuGOHI2,1
5968,207.8616,-0.43935,Canameras22,1
5969,207.8831024169922,52.1219482421875,Talbot,1
5970,207.9021,-0.9000799999999999,Petrillo et al. 2019,1
5971,207.91216,0.477766,SuGOHI2,1
5972,207.96945,0.46919,Shu22,1
5973,207.98177,1.019725,SuGOHI2,1
5974,208.0389,-1.05715,Shu22,1
12298,208.07913,32.28105,BELLS,2
5976,208.09865,0.06211,Petrillo et al. 2019,1
5977,208.12323,12.910252,Stein21,1
5978,208.1549072265625,38.07928466796875,Talbot,1
5979,208.1791,-0.437224,SuGOHI2,1
5980,208.2174530029297,23.920238494873047,Talbot,1
5981,208.217655,3.592401,SuGOHI8,1
5982,208.2191,0.9249,SuGOHI5,1
5983,208.2217,-0.78667,Petrillo et al. 2019,1
5984,208.23887634277344,36.51010894775391,Talbot,1
5985,208.26781,1.1384,Shu22,1
5986,208.3090362548828,45.08769989013672,Talbot,1
5987,208.4447,2.2274,Wong21,1
5988,208.473,-1.69912,Canameras22,1
5989,208.5274810791016,47.31279754638672,Talbot,1
5990,208.56644,-1.29316,Petrillo et al. 2019,1
5991,208.60507,19.538767,Stein21,1
5992,208.64726,-0.62212,Petrillo et al. 2019,1
5993,208.6549224853516,25.0151424407959,Talbot,1
5994,208.65814,11.904133,Stein21,1
5995,208.6868,43.7353,SuGOHI5,1
5996,208.77573,26.84531,Stein21,1
5997,208.7825469970703,28.620832443237305,Talbot,1
5998,208.8,0.1858333333333332,Canameras et al. 2020,1
5999,208.80422973632807,13.668496131896973,Talbot,1
6000,208.857143,50.547389,Savary22,1
6001,208.8796,0.1654,SuGOHI5,1
6002,208.93035,-0.88616,Shu22,1
6003,208.9867706298828,35.89316940307617,Talbot,1
6004,209.0506,-0.60098,Canameras22,1
6005,209.08549,-1.17504,Shu22,1
6006,209.1029815673828,36.13256072998047,Talbot,1
6007,209.13892,2.93392,Petrillo et al. 2019,1
6008,209.14917,2.89964,Petrillo et al. 2019,1
6009,209.1833333333333,11.028055555555556,Canameras et al. 2020,1
6010,209.19562,1.50925,Petrillo et al. 2019,1
6011,209.19808,0.299026,SuGOHI2,1
6012,209.20796,-1.45957,Petrillo et al. 2019,1
6013,209.21974182128903,21.37024688720703,Talbot,1
6014,209.25324,-0.3931,Shu22,1
6015,209.29493,1.05705,Shu22,1
6016,209.35594,2.17778,Petrillo et al. 2019,1
6017,209.37532,-8.849484,Stein21,1
6018,209.39995,2.62879,Petrillo et al. 2019,1
6019,209.420150756836,32.25056457519531,Talbot,1
6020,209.42030334472656,34.568546295166016,Talbot,1
6021,209.4264,1.0031,SuGOHI5,1
6022,209.44036,1.490576,SuGOHI2,1
6023,209.47245,-1.652752,SuGOHI6,1
6024,209.476669,-1.600453,SuGOHI6,1
6025,209.5021,1.44024,Canameras22,1
6026,209.504125,49.392834,Savary22,1
6027,209.51988,2.1409,Petrillo et al. 2019,1
6028,209.52069,0.98851,Petrillo et al. 2019,1
6029,209.55064,1.34019,Petrillo et al. 2019,1
6030,209.5508575439453,33.29275894165039,Talbot,1
6031,209.59309,1.02661,Shu22,1
6032,209.648666381836,17.174304962158203,Talbot,1
6033,209.6514,-1.375,SuGOHI5,1
6034,209.676849,0.829151,SuGOHI6,1
6035,209.69551,1.22869,Petrillo et al. 2019,1
6036,209.72297,-2.257147,SuGOHI2,1
6037,209.726,1.60281,Shu22,1
6038,209.7625,-1.21207,Canameras22,1
6039,209.8076,-1.30427,Petrillo et al. 2019,1
6040,209.81534,2.32041,Petrillo et al. 2019,1
6041,209.84027,9.639473,Stein21,1
6042,209.84093,0.32616,Petrillo et al. 2019,1
6043,209.87677,1.87254,Petrillo et al. 2019,1
6044,209.8901,-1.92308,Petrillo et al. 2019,1
6045,209.9284,-1.4391,SuGOHI5 SuGOHI6,1
6046,209.934208,1.469389,SuGOHI7,1
6047,209.93942,-1.05232,Petrillo et al. 2019,1
6048,209.980495,0.226909,SuGOHI6,1
6049,210.006217,0.734728,SuGOHI1,1
6050,210.01266479492188,21.282934188842773,Talbot,1
6051,210.06967000000003,-1.67595,Petrillo et al. 2019,1
6052,210.0876,0.4057,SuGOHI5,1
6053,210.09649658203125,17.198890686035156,Talbot,1
6054,210.1399,-0.93005,Canameras22,1
6055,210.150728,-0.542384,SuGOHI1,1
6056,210.15273,-1.07051,Petrillo et al. 2019,1
6057,210.178482,-1.099092,SuGOHI6,1
6058,210.2159,-0.66802,Canameras22,1
6059,210.25862,2.87855,Petrillo et al. 2019 A1835.2 A1835.1,1
6060,210.29358,56.905696,SL2S J140110+565421,1
6061,210.30356,1.7162400000000002,Petrillo et al. 2019,1
6062,210.3371,-1.04129,Canameras22,1
6063,210.38801,13.33703,Huang et al. 2020a,1
6064,210.46552000000003,-0.6721699999999999,Petrillo et al. 2019,1
