name,RA,DEC,grade,score,resnet_model,region,probability,tractor_type,spec_z,photo_z,score_l18,sep_l18,in_parent_l18,score_shielded,sep_shielded,in_parent_shielded,in_training,score_combined,in_parent_combined
DESI-227.9362+06.5090,227.9362,6.509,C,2.0,l18,DECaLS,0.67,DC,0.5379,,0.0005327686085365713,704.2260330816134,False,0.001076777116395533,704.2260330816134,False,True,0.001076777116395533,False
DESI-228.4624-03.4634,228.4624,-3.4634,C,2.5,l18,DECaLS,0.98,DC,,0.648+/-0.019,0.9955714344978333,0.20415185938698582,True,0.995462954044342,0.20415185938698582,True,True,0.9955714344978333,True
DESI-228.4698+14.1675,228.4698,14.1675,C,2.0,shielded,DECaLS,0.11,REX,0.5766,,0.0008123139850795269,17.629087958085524,False,0.001278904266655445,17.629087958085524,False,False,0.001278904266655445,False
DESI-228.6370+68.4893,228.637,68.4893,C,2.0,l18,MzLS,0.18,DC,,0.521+/-0.023,0.8320757150650024,0.19084770019656755,True,0.9831297993659973,0.19084770019656755,True,True,0.9831297993659973,True
DESI-229.2637+10.0569,229.2637,10.0569,C,2.5,l18,DECaLS,0.87,DC,0.5636,,0.39486145973205566,6.621042262476235,False,0.08439254015684128,6.621042262476235,False,True,0.39486145973205566,False
DESI-229.7213+09.2304,229.7213,9.2304,C,2.0,shielded,DECaLS,0.57,REX,0.6645,,0.00044554530177265406,96.09763794014998,False,0.0009555147844366729,96.09763794014998,False,False,0.0009555147844366729,False
DESI-229.7448+27.3746,229.7448,27.3746,C,2.0,l18,DECaLS,0.1,DC,0.6638,,0.96828293800354,0.02798534095187894,True,0.9660924673080444,0.02798534095187894,True,True,0.96828293800354,True
DESI-230.5321+32.8538,230.5321,32.8538,C,2.5,l18,MzLS,1.0,DC,0.6249,,0.9996845722198486,0.11416360145128612,True,0.9995214939117432,0.11416360145128612,True,True,0.9996845722198486,True
DESI-230.6319-00.7509,230.6319,-0.7509,C,2.0,l18,DECaLS,0.89,DC,0.5028,,0.9998719692230225,0.18092964295639008,True,0.9997590184211731,0.18092964295639008,True,True,0.9998719692230225,True
DESI-230.9520+10.2717,230.952,10.2717,C,2.5,shielded,DECaLS,0.94,REX,0.447,,0.6441941261291504,0.052148209381189414,True,0.9792304635047913,0.052148209381189414,True,False,0.9792304635047913,True
DESI-230.9711+04.9138,230.9711,4.9138,C,2.0,l18,DECaLS,0.36,DC,0.634,,0.9720602631568909,0.15330142896819457,True,0.9826613068580627,0.15330142896819457,True,True,0.9826613068580627,True
DESI-230.9776+67.6248,230.9776,67.6248,C,2.0,l18,MzLS,0.73,DC,,0.752+/-0.020,0.9971498847007751,0.13459177074222517,True,0.9970840811729431,0.13459177074222517,True,True,0.9971498847007751,True
DESI-231.0060+49.1881,231.006,49.1881,C,2.5,l18,MzLS,0.84,DC,0.5332,,0.9858028888702393,0.06159047074289476,True,0.9487415552139282,0.06159047074289476,True,True,0.9858028888702393,True
DESI-232.6507+80.8392,232.6507,80.8392,C,2.0,l18,MzLS,0.25,DC,,0.556+/-0.087,0.8995185494422913,0.08105890345307167,True,0.95758056640625,0.08105890345307167,True,True,0.95758056640625,True
DESI-233.2341+50.1953,233.2341,50.1953,C,2.5,l18,MzLS,0.97,DC,0.5655,,0.9914025664329529,0.07421052179218687,True,0.9825804829597473,0.07421052179218687,True,True,0.9914025664329529,True
DESI-234.8063+11.7178,234.8063,11.7178,C,2.5,l18,DECaLS,0.91,DC,0.5713,,0.9999382495880127,0.07222733072485119,True,0.9998620748519897,0.07222733072485119,True,True,0.9999382495880127,True
DESI-235.0039+32.6092,235.0039,32.6092,C,2.5,l18,MzLS,0.41,DC,0.299,,0.9970651268959045,0.11338271268894724,True,0.998465895652771,0.11338271268894724,True,True,0.998465895652771,True
DESI-235.2734+07.5424,235.2734,7.5424,C,2.0,l18,DECaLS,0.58,DC,0.2481,,0.9950675964355469,0.06027336478946173,True,0.995766282081604,0.06027336478946173,True,True,0.995766282081604,True
DESI-235.5208+40.3319,235.5208,40.3319,C,2.0,l18,MzLS,0.87,DC,0.4568,,0.9946359992027283,0.018047586711964388,True,0.9918137788772583,0.018047586711964388,True,True,0.9946359992027283,True
DESI-235.7400+14.8762,235.74,14.8762,C,2.5,shielded,DECaLS,0.99,REX,0.4532,,0.0015569815877825022,13.678535482191627,False,0.00770698394626379,13.678535482191627,False,False,0.00770698394626379,False
DESI-236.5762+48.3642,236.5762,48.3642,C,2.0,l18,MzLS,0.24,DC,0.211,,0.999309778213501,0.15564049492256044,True,0.9846041798591614,0.15564049492256044,True,True,0.999309778213501,True
DESI-236.5969+23.9051,236.5969,23.9051,C,2.5,l18,DECaLS,0.52,DC,0.3051,,0.9911409020423889,0.10897520961264681,True,0.9947634935379028,0.10897520961264681,True,True,0.9947634935379028,True
DESI-237.7650+06.8422,237.765,6.8422,C,2.0,l18,DECaLS,0.46,DC,0.4967,,0.9892355799674988,0.1808097961149202,True,0.9792267680168152,0.1808097961149202,True,True,0.9892355799674988,True
DESI-238.0854+61.6594,238.0854,61.6594,C,2.5,l18,MzLS,0.37,DC,0.4605,,0.9934675097465515,0.1411423733880017,True,0.989098072052002,0.1411423733880017,True,True,0.9934675097465515,True
DESI-238.4959+16.3935,238.4959,16.3935,C,2.5,l18,DECaLS,1.0,DC,0.3838,,0.999970555305481,0.10495543246009113,True,0.9997013211250305,0.10495543246009113,True,True,0.999970555305481,True
DESI-238.5690+04.7276,238.569,4.7276,C,2.5,l18,DECaLS,1.0,DC,0.5394,,0.9999231100082397,0.15235632316754982,True,0.9995864033699036,0.15235632316754982,True,True,0.9999231100082397,True
DESI-238.6455+44.3415,238.6455,44.3415,C,2.5,l18,MzLS,0.22,DC,0.5738,,0.9948886036872864,0.16294756834157653,True,0.9924647808074951,0.16294756834157653,True,True,0.9948886036872864,True
DESI-238.6575+46.1560,238.6575,46.156,C,2.0,l18,MzLS,0.53,DC,0.7298,,0.9952157735824585,0.0807770047714532,True,0.9742597341537476,0.0807770047714532,True,True,0.9952157735824585,True
DESI-239.7952+07.5133,239.7952,7.5133,C,2.0,l18,DECaLS,0.12,DC,0.4492,,0.9051141738891602,0.09816556650667693,True,0.9740391373634338,0.09816556650667693,True,True,0.9740391373634338,True
DESI-241.7346+42.1102,241.7346,42.1102,C,2.5,l18,MzLS,1.0,REX,0.8924,,0.42672476172447205,9.422581644541117,False,0.11510804295539856,9.422581644541117,False,True,0.42672476172447205,False
DESI-241.7375+18.1017,241.7375,18.1017,C,2.5,l18,DECaLS,0.98,DC,0.2258,,0.9992352724075317,0.18165259712590562,True,0.9903823733329773,0.18165259712590562,True,True,0.9992352724075317,True
DESI-241.8696+05.8963,241.8696,5.8963,C,2.0,l18,DECaLS,0.87,DC,0.5909,,0.9991376399993896,0.14605869376978634,True,0.9953778982162476,0.14605869376978634,True,True,0.9991376399993896,True
DESI-242.2528+04.4242,242.2528,4.4242,C,2.0,l18,DECaLS,0.41,DC,0.2835,,0.07592596858739853,0.08092015937987516,True,0.025517670437693596,0.08092015937987516,True,True,0.07592596858739853,True
DESI-244.5857+54.5052,244.5857,54.5052,C,2.0,l18,MzLS,0.55,DC,0.3616,,0.9762980937957764,0.06682488805079798,True,0.9798910021781921,0.06682488805079798,True,True,0.9798910021781921,True
DESI-246.0592+10.6100,246.0592,10.61,C,2.0,l18,DECaLS,0.99,DC,0.6235,,0.9998924732208252,0.10482903136028975,True,0.9981416463851929,0.10482903136028975,True,True,0.9998924732208252,True
DESI-246.4202+33.2659,246.4202,33.2659,C,2.5,l18,MzLS,0.75,DC,,0.992+/-0.120,0.992427408695221,0.1094993208534609,True,0.9409497976303101,0.1094993208534609,True,True,0.992427408695221,True
DESI-246.6316+49.1584,246.6316,49.1584,C,2.0,l18,MzLS,0.63,DC,0.2777,,0.9810876846313477,0.11292772924812085,True,0.9606768488883972,0.11292772924812085,True,True,0.9810876846313477,True
DESI-247.9945-01.6681,247.9945,-1.6681,C,2.0,shielded,DECaLS,0.72,DC,,0.733+/-0.150,0.9984557628631592,0.1075987555970552,True,0.9702152609825134,0.1075987555970552,True,False,0.9984557628631592,True
DESI-248.9636+46.8071,248.9636,46.8071,C,2.5,l18,MzLS,0.39,DC,0.5405,,0.8295487761497498,0.041862359462887286,True,0.5271114706993103,0.041862359462887286,True,True,0.8295487761497498,True
DESI-249.0881+27.7159,249.0881,27.7159,C,2.5,l18,DECaLS,0.99,DC,0.3342,,0.9998108744621277,0.17569214743476858,True,0.999327540397644,0.17569214743476858,True,True,0.9998108744621277,True
DESI-249.3569+31.6652,249.3569,31.6652,C,2.0,shielded,DECaLS,0.99,REX,0.4376,,0.9995943903923035,0.19474256758844377,True,0.9887336492538452,0.19474256758844377,True,False,0.9995943903923035,True
DESI-250.4830+66.2103,250.483,66.2103,C,2.0,l18,MzLS,0.58,DC,,0.543+/-0.066,0.9983213543891907,0.13284628271093604,True,0.9978671073913574,0.13284628271093604,True,True,0.9983213543891907,True
DESI-250.8015+21.3635,250.8015,21.3635,C,2.0,l18,DECaLS,0.5,DC,0.4826,,0.9881842136383057,0.17167733509395225,True,0.9981141090393066,0.17167733509395225,True,True,0.9981141090393066,True
DESI-251.4915+22.9241,251.4915,22.9241,C,2.0,l18,DECaLS,0.53,DC,0.3371,,0.9986711740493774,0.587128213494655,True,0.9986119270324707,0.587128213494655,True,True,0.9986711740493774,True
DESI-251.7677+11.2970,251.7677,11.297,C,2.5,l18,DECaLS,1.0,REX,,0.220+/-0.141,0.6190428733825684,9.124250961660856,False,0.7701285481452942,9.124250961660856,False,True,0.7701285481452942,False
DESI-251.8574+09.6103,251.8574,9.6103,C,2.5,l18,DECaLS,0.99,DC,,0.319+/-0.014,0.999488115310669,0.11850839771142484,True,0.9972647428512573,0.11850839771142484,True,True,0.999488115310669,True
DESI-252.1292+63.7872,252.1292,63.7872,C,2.0,l18,MzLS,0.99,DC,0.5302,,0.9998793601989746,0.0781352379506933,True,0.999502420425415,0.0781352379506933,True,True,0.9998793601989746,True
DESI-253.0914+55.0867,253.0914,55.0867,C,2.5,shielded,MzLS,1.0,REX,,0.462+/-0.114,0.9996140599250793,0.07482237358129522,True,0.9997792840003967,0.07482237358129522,True,False,0.9997792840003967,True
DESI-253.2568+30.8665,253.2568,30.8665,C,2.5,l18,DECaLS,0.37,DC,0.5169,,0.9631809592247009,0.23055950788601534,True,0.9904443621635437,0.23055950788601534,True,True,0.9904443621635437,True
DESI-254.2942+31.8480,254.2942,31.848,C,2.5,l18,DECaLS,1.0,REX,0.3915,,0.001077932771295309,21.48234481005239,False,0.001216751872561872,21.48234481005239,False,True,0.001216751872561872,False
DESI-255.9749+41.6783,255.9749,41.6783,C,2.0,l18,MzLS,0.29,DC,0.4128,,0.10340528190135956,0.15540779649169734,True,0.587293267250061,0.15540779649169734,True,True,0.587293267250061,True
DESI-256.1498+08.2505,256.1498,8.2505,C,2.0,shielded,DECaLS,0.1,REX,,0.485+/-0.093,8.205551421269774e-05,100.7843845970215,False,0.0009839760605245829,100.7843845970215,False,False,0.0009839760605245829,False
DESI-256.2179+07.8065,256.2179,7.8065,C,2.5,l18,DECaLS,0.37,DC,,0.400+/-0.017,0.9994221925735474,0.18693518664082764,True,0.9971892237663269,0.18693518664082764,True,True,0.9994221925735474,True
DESI-256.7414+25.8919,256.7414,25.8919,C,2.5,l18,DECaLS,0.21,DC,0.5953,,0.9997829794883728,0.18295027009086853,True,0.9996821880340576,0.18295027009086853,True,True,0.9997829794883728,True
DESI-257.0428+11.8169,257.0428,11.8169,C,2.0,l18,DECaLS,0.94,DC,0.546,,0.9964091181755066,0.21225991892950247,True,0.9968984127044678,0.21225991892950247,True,True,0.9968984127044678,True
DESI-259.6311+23.7908,259.6311,23.7908,C,2.5,l18,DECaLS,0.99,REX,0.6059,,0.9995865225791931,2.547945944291396,True,0.9945477843284607,2.547945944291396,True,True,0.9995865225791931,True
DESI-259.8396+24.6880,259.8396,24.688,C,2.5,l18,DECaLS,1.0,DC,0.4894,,0.9999762773513794,0.12235136413401644,True,0.9995085000991821,0.12235136413401644,True,True,0.9999762773513794,True
DESI-261.7825+13.0155,261.7825,13.0155,C,2.0,l18,DECaLS,0.3,DC,,0.507+/-0.015,0.9953069090843201,0.05904737964473805,True,0.9991983771324158,0.05904737964473805,True,True,0.9991983771324158,True
DESI-264.2946+26.8373,264.2946,26.8373,C,2.5,l18,DECaLS,0.96,DC,0.4208,,0.9993593096733093,0.12549801732691657,True,0.9922846555709839,0.12549801732691657,True,True,0.9993593096733093,True
DESI-266.3918+27.2260,266.3918,27.226,C,2.0,l18,DECaLS,0.19,DC,,0.751+/-0.054,0.9955969452857971,0.13573720586690624,True,0.9969362020492554,0.13573720586690624,True,True,0.9969362020492554,True
DESI-267.9412+43.5847,267.9412,43.5847,C,2.0,l18,MzLS,0.28,DC,0.7418,,0.9973030090332031,0.06638953181323468,True,0.9976182579994202,0.06638953181323468,True,True,0.9976182579994202,True
DESI-267.9501+43.5780,267.9501,43.578,C,2.0,l18,MzLS,0.74,DC,,0.559+/-0.268,0.8145433664321899,0.12369048757095612,True,0.9880390763282776,0.12369048757095612,True,True,0.9880390763282776,True
DESI-270.2102+35.8525,270.2102,35.8525,C,2.5,l18,MzLS,0.94,DC,,0.807+/-0.034,0.08084318786859512,0.11539437172785134,True,0.34543731808662415,0.11539437172785134,True,True,0.34543731808662415,True
DESI-270.4979+48.3192,270.4979,48.3192,C,2.0,l18,MzLS,0.88,DC,0.402,,0.924085795879364,0.14357332581773252,True,0.5967025756835938,0.14357332581773252,True,True,0.924085795879364,True
DESI-270.5244+35.2017,270.5244,35.2017,C,2.5,l18,MzLS,0.99,DC,,0.343+/-0.025,0.9462119340896606,0.0858186693350778,True,0.8531836271286011,0.0858186693350778,True,True,0.9462119340896606,True
DESI-273.3831+34.2652,273.3831,34.2652,C,2.5,l18,MzLS,0.1,DC,,0.217+/-0.011,0.8537614941596985,0.12514146982326813,True,0.9769027233123779,0.12514146982326813,True,True,0.9769027233123779,True
DESI-273.6883+54.7764,273.6883,54.7764,C,2.0,l18,MzLS,0.52,DC,,0.510+/-0.016,0.9958078861236572,0.06561269002411085,True,0.996819257736206,0.06561269002411085,True,True,0.996819257736206,True
DESI-274.3781+42.3118,274.3781,42.3118,C,2.0,l18,MzLS,0.51,DC,0.5793,,0.9372876286506653,0.12892842575588667,True,0.9319667220115662,0.12892842575588667,True,True,0.9372876286506653,True
DESI-275.2007+40.0650,275.2007,40.065,C,2.5,l18,MzLS,0.77,DC,,0.848+/-0.067,0.9970241189002991,0.09051563868379006,True,0.99381023645401,0.09051563868379006,True,True,0.9970241189002991,True
DESI-276.8661+51.8599,276.8661,51.8599,C,2.0,l18,MzLS,0.77,DC,,0.783+/-0.023,0.9881822466850281,0.1133530203924793,True,0.9734941720962524,0.1133530203924793,True,True,0.9881822466850281,True
DESI-277.7776+57.3732,277.7776,57.3732,C,2.0,l18,MzLS,0.13,DC,,0.789+/-0.068,0.9831432700157166,0.19675262581294636,True,0.9489983320236206,0.19675262581294636,True,True,0.9831432700157166,True
DESI-279.6919+47.5645,279.6919,47.5645,C,2.0,l18,MzLS,0.97,DC,,0.388+/-0.015,0.9995742440223694,0.1007657119776833,True,0.9958524703979492,0.1007657119776833,True,True,0.9995742440223694,True
DESI-281.6950+76.1017,281.695,76.1017,C,2.5,l18,MzLS,1.0,DC,,0.721+/-0.054,0.9997231364250183,0.05370711063955414,True,0.9955536723136902,0.05370711063955414,True,True,0.9997231364250183,True
DESI-282.8164+66.4911,282.8164,66.4911,C,2.0,l18,MzLS,0.83,DC,,0.667+/-0.018,0.948625385761261,0.02175270765776545,True,0.9983188509941101,0.02175270765776545,True,True,0.9983188509941101,True
DESI-283.8139+45.1750,283.8139,45.175,C,2.0,l18,MzLS,0.81,DC,,0.692+/-0.172,0.7359774708747864,0.14527687874258863,True,0.9790249466896057,0.14527687874258863,True,True,0.9790249466896057,True
DESI-286.9816+69.1405,286.9816,69.1405,C,2.5,shielded,MzLS,0.36,DC,,0.181+/-0.014,0.03509457781910896,0.13611057028576065,True,0.36461061239242554,0.13611057028576065,True,False,0.36461061239242554,True
DESI-290.9468+61.3182,290.9468,61.3182,C,2.5,l18,MzLS,0.91,DC,,0.575+/-0.018,0.9990043044090271,0.041493374088780136,True,0.9998093247413635,0.041493374088780136,True,True,0.9998093247413635,True
DESI-291.7549+66.7310,291.7549,66.731,C,2.5,l18,MzLS,0.3,DC,,0.695+/-0.037,0.834072470664978,0.04032824362344852,True,0.8946018218994141,0.04032824362344852,True,True,0.8946018218994141,True
DESI-291.8967+54.2998,291.8967,54.2998,C,2.0,l18,MzLS,0.49,DC,,0.588+/-0.026,0.9950371384620667,0.08743282708369868,True,0.9980204105377197,0.08743282708369868,True,True,0.9980204105377197,True
DESI-296.6448+60.3651,296.6448,60.3651,C,2.5,l18,MzLS,0.93,DC,0.2854,,0.5472394824028015,0.097721670426722,True,0.911787748336792,0.097721670426722,True,True,0.911787748336792,True
DESI-308.6348-47.1690,308.6348,-47.169,C,2.0,shielded,DECaLS,0.87,REX,,0.729+/-0.062,0.00027714463067241013,49.106608880982535,False,0.0010492806322872639,49.106608880982535,False,False,0.0010492806322872639,False
DESI-308.8072+00.7818,308.8072,0.7818,C,2.5,shielded,DECaLS,0.59,DC,0.3933,,0.9980779886245728,0.04770108164140526,True,0.9747917056083679,0.04770108164140526,True,False,0.9980779886245728,True
DESI-310.9666+03.2223,310.9666,3.2223,C,2.0,l18,DECaLS,0.15,DC,0.3051,,0.9998524188995361,0.06759922929611811,True,0.9975860118865967,0.06759922929611811,True,True,0.9998524188995361,True
DESI-313.3618-09.2758,313.3618,-9.2758,C,2.5,l18,DECaLS,0.45,DC,,0.419+/-0.016,0.9967435002326965,0.14980303984701512,True,0.9963209629058838,0.14980303984701512,True,True,0.9967435002326965,True
DESI-313.5823-41.4077,313.5823,-41.4077,C,2.5,shielded,DECaLS,0.28,REX,,0.406+/-0.224,0.6459419131278992,5.203212536316514,False,0.2773761451244354,5.203212536316514,False,False,0.6459419131278992,False
DESI-314.7376+04.7259,314.7376,4.7259,C,2.5,l18,DECaLS,0.42,DC,0.5939,,0.9991652965545654,0.14829254213141335,True,0.987301230430603,0.14829254213141335,True,True,0.9991652965545654,True
DESI-315.3295+02.2958,315.3295,2.2958,C,2.5,l18,DECaLS,0.67,DC,0.7481,,0.9931744933128357,0.09524166677244096,True,0.9972913861274719,0.09524166677244096,True,True,0.9972913861274719,True
DESI-316.8445-00.9920,316.8445,-0.992,C,2.0,shielded,DECaLS,0.13,REX,0.5142,,0.0007507259142585099,37.82900463057423,False,0.0023692958056926727,37.82900463057423,False,False,0.0023692958056926727,False
DESI-319.1672-01.5035,319.1672,-1.5035,C,2.0,shielded,DECaLS,0.26,DC,0.1627,,0.9995369911193848,0.11468338666593988,True,0.9992497563362122,0.11468338666593988,True,False,0.9995369911193848,True
DESI-319.4948-00.7468,319.4948,-0.7468,C,2.0,l18,DECaLS,1.0,REX,0.3865,,0.0018605748191475868,75.23117212252467,False,0.009047548286616802,75.23117212252467,False,True,0.009047548286616802,False
DESI-319.5281+16.9379,319.5281,16.9379,C,2.0,l18,DECaLS,0.73,DC,0.661,,0.9948287606239319,0.19159883604690603,True,0.9980528354644775,0.19159883604690603,True,True,0.9980528354644775,True
DESI-319.7068-63.3875,319.7068,-63.3875,C,2.0,shielded,DECaLS,0.33,REX,,0.656+/-0.053,0.007445595692843199,32.980264178073874,False,0.006553486455231905,32.980264178073874,False,False,0.007445595692843199,False
DESI-320.1446-11.1251,320.1446,-11.1251,C,2.5,shielded,DECaLS,0.47,DC,0.5877,,0.2645488381385803,0.24721223066048043,True,0.7258373498916626,0.24721223066048043,True,False,0.7258373498916626,True
DESI-320.8584+01.8867,320.8584,1.8867,C,2.5,l18,DECaLS,0.39,DC,0.5249,,0.9999288320541382,0.1886161539487969,True,0.9988704323768616,0.1886161539487969,True,True,0.9999288320541382,True
DESI-321.3061-00.0295,321.3061,-0.0295,C,2.0,l18,DECaLS,0.15,DC,,0.618+/-0.199,0.3433084487915039,0.23440641455903483,True,0.5325600504875183,0.23440641455903483,True,True,0.5325600504875183,True
DESI-321.5604+09.8332,321.5604,9.8332,C,2.5,shielded,DECaLS,0.51,DC,0.5691,,0.9994875192642212,0.1365181642584118,True,0.9984689354896545,0.1365181642584118,True,False,0.9994875192642212,True
DESI-322.6011-61.9086,322.6011,-61.9086,C,2.0,l18,DECaLS,0.74,REX,,0.828+/-0.056,0.0028320488054305315,45.305258854947894,False,0.01326666958630085,45.305258854947894,False,True,0.01326666958630085,False
DESI-324.8366-63.7250,324.8366,-63.725,C,2.0,shielded,DECaLS,0.74,REX,,0.512+/-0.086,0.25848570466041565,0.3697825859515531,True,0.9572746157646179,0.3697825859515531,True,False,0.9572746157646179,True
DESI-326.2881+19.8848,326.2881,19.8848,C,2.0,shielded,DECaLS,0.99,REX,0.6892,,0.9999403953552246,40.11117449824555,False,0.9984031319618225,40.11117449824555,False,False,0.9999403953552246,False
DESI-326.7119-43.0078,326.7119,-43.0078,C,2.0,l18,DECaLS,1.0,REX,,0.831+/-0.078,0.0014010665472596884,80.53642327985786,False,0.0014386804541572928,80.53642327985786,False,True,0.0014386804541572928,False
DESI-327.4249-44.1038,327.4249,-44.1038,C,2.5,l18,DECaLS,1.0,REX,,0.628+/-0.038,0.0006698105717077851,57.08386659538102,False,0.0010783934267237782,57.08386659538102,False,True,0.0010783934267237782,False
DESI-327.4427-00.3822,327.4427,-0.3822,C,2.5,l18,DECaLS,0.36,REX,0.566,,0.0007428160752169788,49.63040888397019,False,0.001051968545652926,49.63040888397019,False,True,0.001051968545652926,False
DESI-328.0860-43.5877,328.086,-43.5877,C,2.0,shielded,DECaLS,0.38,REX,,0.582+/-0.047,0.00022029801039025187,25.421913971982555,False,0.0029472876340150833,25.421913971982555,False,False,0.0029472876340150833,False
DESI-328.7427+16.3475,328.7427,16.3475,C,2.0,shielded,DECaLS,0.52,REX,0.5108,,0.29316699504852295,0.27174453172851604,True,0.9462279677391052,0.27174453172851604,True,False,0.9462279677391052,True
