row_index,Name,RA,DEC,tractor_type,Score,Probability,resnet_model,Region,Spec,photo_z,g_mag,r_mag,z_mag,row_id,status_fits,bytes_fits,attempts_fits
1152,DESI-230.9776+67.6248,230.9776,67.6248,DC,2.0,0.73,L18,MzLS,,0.752+/-0.020,22.4,20.61,18.77,DESI-230.9776+67.6248,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=230.977600&dec=67.624800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1153,DESI-231.0060+49.1881,231.006,49.1881,DC,2.5,0.84,L18,MzLS,0.5332,,22.23,20.59,18.99,DESI-231.0060+49.1881,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=231.006000&dec=49.188100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1154,DESI-232.6507+80.8392,232.6507,80.8392,DC,2.0,0.25,L18,MzLS,,0.556+/-0.087,21.56,20.5,19.62,DESI-232.6507+80.8392,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=232.650700&dec=80.839200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1155,DESI-233.2341+50.1953,233.2341,50.1953,DC,2.5,0.97,L18,MzLS,0.5655,,20.16,18.71,17.37,DESI-233.2341+50.1953,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=233.234100&dec=50.195300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1156,DESI-234.8063+11.7178,234.8063,11.7178,DC,2.5,0.91,L18,DECaLS,0.5713,,22.4,20.67,19.04,DESI-234.8063+11.7178,skip,126720,0
1157,DESI-235.0039+32.6092,235.0039,32.6092,DC,2.5,0.41,L18,MzLS,0.299,,20.49,19.3,18.56,DESI-235.0039+32.6092,skip,126720,0
1158,DESI-235.2734+07.5424,235.2734,7.5424,DC,2.0,0.58,L18,DECaLS,0.2481,,18.79,17.26,16.39,DESI-235.2734+07.5424,skip,126720,0
1159,DESI-235.5208+40.3319,235.5208,40.3319,DC,2.0,0.87,L18,MzLS,0.4568,,20.69,19.19,18.21,DESI-235.5208+40.3319,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=235.520800&dec=40.331900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1161,DESI-236.5762+48.3642,236.5762,48.3642,DC,2.0,0.24,L18,MzLS,0.211,,18.8,17.37,16.55,DESI-236.5762+48.3642,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=236.576200&dec=48.364200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1162,DESI-236.5969+23.9051,236.5969,23.9051,DC,2.5,0.52,L18,DECaLS,0.3051,,19.08,17.48,16.62,DESI-236.5969+23.9051,skip,126720,0
1163,DESI-237.7650+06.8422,237.765,6.8422,DC,2.0,0.46,L18,DECaLS,0.4967,,21.04,19.08,17.9,DESI-237.7650+06.8422,skip,126720,0
1164,DESI-238.0854+61.6594,238.0854,61.6594,DC,2.5,0.37,L18,MzLS,0.4605,,20.89,19.13,17.82,DESI-238.0854+61.6594,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=238.085400&dec=61.659400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1165,DESI-238.4959+16.3935,238.4959,16.3935,DC,2.5,1.0,L18,DECaLS,0.3838,,19.81,18.09,17.07,DESI-238.4959+16.3935,skip,126720,0
1166,DESI-238.5690+04.7276,238.569,4.7276,DC,2.5,1.0,L18,DECaLS,0.5394,,22.31,21.08,19.5,DESI-238.5690+04.7276,skip,126720,0
1167,DESI-238.6455+44.3415,238.6455,44.3415,DC,2.5,0.22,L18,MzLS,0.5738,,22.9,21.15,19.59,DESI-238.6455+44.3415,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=238.645500&dec=44.341500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1168,DESI-238.6575+46.1560,238.6575,46.156,DC,2.0,0.53,L18,MzLS,0.7298,,21.63,20.49,18.8,DESI-238.6575+46.1560,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=238.657500&dec=46.156000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1169,DESI-239.7952+07.5133,239.7952,7.5133,DC,2.0,0.12,L18,DECaLS,0.4492,,20.88,19.02,17.85,DESI-239.7952+07.5133,skip,126720,0
1170,DESI-241.7346+42.1102,241.7346,42.1102,REX,2.5,1.0,L18,MzLS,0.8924,,20.86,20.45,19.27,DESI-241.7346+42.1102,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=241.734600&dec=42.110200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1171,DESI-241.7375+18.1017,241.7375,18.1017,DC,2.5,0.98,L18,DECaLS,0.2258,,19.45,18.27,17.51,DESI-241.7375+18.1017,skip,126720,0
1172,DESI-241.8696+05.8963,241.8696,5.8963,DC,2.0,0.87,L18,DECaLS,0.5909,,20.87,19.71,18.62,DESI-241.8696+05.8963,skip,126720,0
1173,DESI-242.2528+04.4242,242.2528,4.4242,DC,2.0,0.41,L18,DECaLS,0.2835,,19.85,18.39,17.51,DESI-242.2528+04.4242,skip,126720,0
1174,DESI-244.5857+54.5052,244.5857,54.5052,DC,2.0,0.55,L18,MzLS,0.3616,,22.91,21.43,19.68,DESI-244.5857+54.5052,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=244.585700&dec=54.505200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1175,DESI-246.0592+10.6100,246.0592,10.61,DC,2.0,0.99,L18,DECaLS,0.6235,,21.09,19.16,17.67,DESI-246.0592+10.6100,skip,126720,0
1176,DESI-246.4202+33.2659,246.4202,33.2659,DC,2.5,0.75,L18,MzLS,,0.992+/-0.120,23.68,21.48,19.79,DESI-246.4202+33.2659,skip,126720,0
1177,DESI-246.6316+49.1584,246.6316,49.1584,DC,2.0,0.63,L18,MzLS,0.2777,,20.83,19.45,18.57,DESI-246.6316+49.1584,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=246.631600&dec=49.158400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1179,DESI-248.9636+46.8071,248.9636,46.8071,DC,2.5,0.39,L18,MzLS,0.5405,,21.8,20.74,19.24,DESI-248.9636+46.8071,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=248.963600&dec=46.807100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1180,DESI-249.0881+27.7159,249.0881,27.7159,DC,2.5,0.99,L18,DECaLS,0.3342,,19.85,18.07,17.08,DESI-249.0881+27.7159,skip,126720,0
1182,DESI-250.4830+66.2103,250.483,66.2103,DC,2.0,0.58,L18,MzLS,,0.543+/-0.066,21.75,20.04,18.72,DESI-250.4830+66.2103,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=250.483000&dec=66.210300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1183,DESI-250.8015+21.3635,250.8015,21.3635,DC,2.0,0.5,L18,DECaLS,0.4826,,21.86,20.5,19.4,DESI-250.8015+21.3635,skip,126720,0
1184,DESI-251.4915+22.9241,251.4915,22.9241,DC,2.0,0.53,L18,DECaLS,0.3371,,21.65,20.14,19.32,DESI-251.4915+22.9241,skip,126720,0
1185,DESI-251.7677+11.2970,251.7677,11.297,REX,2.5,1.0,L18,DECaLS,,0.220+/-0.141,19.46,18.37,17.52,DESI-251.7677+11.2970,skip,126720,0
1186,DESI-251.8574+09.6103,251.8574,9.6103,DC,2.5,0.99,L18,DECaLS,,0.319+/-0.014,20.28,18.58,17.67,DESI-251.8574+09.6103,skip,126720,0
1187,DESI-252.1292+63.7872,252.1292,63.7872,DC,2.0,0.99,L18,MzLS,0.5302,,21.66,20.16,18.5,DESI-252.1292+63.7872,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=252.129200&dec=63.787200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1189,DESI-253.2568+30.8665,253.2568,30.8665,DC,2.5,0.37,L18,DECaLS,0.5169,,21.12,19.44,18.3,DESI-253.2568+30.8665,skip,126720,0
1190,DESI-254.2942+31.8480,254.2942,31.848,REX,2.5,1.0,L18,DECaLS,0.3915,,21.19,19.68,18.67,DESI-254.2942+31.8480,skip,126720,0
1191,DESI-255.9749+41.6783,255.9749,41.6783,DC,2.0,0.29,L18,MzLS,0.4128,,20.49,18.69,17.69,DESI-255.9749+41.6783,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=255.974900&dec=41.678300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1193,DESI-256.2179+07.8065,256.2179,7.8065,DC,2.5,0.37,L18,DECaLS,,0.400+/-0.017,19.92,17.95,16.96,DESI-256.2179+07.8065,skip,126720,0
1194,DESI-256.7414+25.8919,256.7414,25.8919,DC,2.5,0.21,L18,DECaLS,0.5953,,22.37,21.17,19.4,DESI-256.7414+25.8919,skip,126720,0
1195,DESI-257.0428+11.8169,257.0428,11.8169,DC,2.0,0.94,L18,DECaLS,0.546,,19.85,18.69,17.63,DESI-257.0428+11.8169,skip,126720,0
1196,DESI-259.6311+23.7908,259.6311,23.7908,REX,2.5,0.99,L18,DECaLS,0.6059,,20.29,18.9,17.77,DESI-259.6311+23.7908,skip,126720,0
1197,DESI-259.8396+24.6880,259.8396,24.688,DC,2.5,1.0,L18,DECaLS,0.4894,,21.42,19.63,18.43,DESI-259.8396+24.6880,skip,126720,0
1198,DESI-261.7825+13.0155,261.7825,13.0155,DC,2.0,0.3,L18,DECaLS,,0.507+/-0.015,21.43,19.48,18.21,DESI-261.7825+13.0155,skip,126720,0
1199,DESI-264.2946+26.8373,264.2946,26.8373,DC,2.5,0.96,L18,DECaLS,0.4208,,20.86,19.06,18.11,DESI-264.2946+26.8373,skip,126720,0
1200,DESI-266.3918+27.2260,266.3918,27.226,DC,2.0,0.19,L18,DECaLS,,0.751+/-0.054,22.72,20.95,19.27,DESI-266.3918+27.2260,skip,126720,0
1201,DESI-267.9412+43.5847,267.9412,43.5847,DC,2.0,0.28,L18,MzLS,0.7418,,22.6,20.77,18.94,DESI-267.9412+43.5847,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=267.941200&dec=43.584700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1202,DESI-267.9501+43.5780,267.9501,43.578,DC,2.0,0.74,L18,MzLS,,0.559+/-0.268,22.8,21.22,19.47,DESI-267.9501+43.5780,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=267.950100&dec=43.578000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1203,DESI-270.2102+35.8525,270.2102,35.8525,DC,2.5,0.94,L18,MzLS,,0.807+/-0.034,23.51,21.46,19.49,DESI-270.2102+35.8525,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=270.210200&dec=35.852500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1204,DESI-270.4979+48.3192,270.4979,48.3192,DC,2.0,0.88,L18,MzLS,0.402,,19.68,17.87,16.81,DESI-270.4979+48.3192,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=270.497900&dec=48.319200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1205,DESI-270.5244+35.2017,270.5244,35.2017,DC,2.5,0.99,L18,MzLS,,0.343+/-0.025,19.43,17.74,16.91,DESI-270.5244+35.2017,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=270.524400&dec=35.201700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1206,DESI-273.3831+34.2652,273.3831,34.2652,DC,2.5,0.1,L18,MzLS,,0.217+/-0.011,18.53,17.14,16.3,DESI-273.3831+34.2652,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=273.383100&dec=34.265200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1207,DESI-273.6883+54.7764,273.6883,54.7764,DC,2.0,0.52,L18,MzLS,,0.510+/-0.016,21.28,19.37,18.12,DESI-273.6883+54.7764,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=273.688300&dec=54.776400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1208,DESI-274.3781+42.3118,274.3781,42.3118,DC,2.0,0.51,L18,MzLS,0.5793,,21.72,20.1,18.63,DESI-274.3781+42.3118,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=274.378100&dec=42.311800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1209,DESI-275.2007+40.0650,275.2007,40.065,DC,2.5,0.77,L18,MzLS,,0.848+/-0.067,22.98,21.67,19.96,DESI-275.2007+40.0650,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=275.200700&dec=40.065000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1210,DESI-276.8661+51.8599,276.8661,51.8599,DC,2.0,0.77,L18,MzLS,,0.783+/-0.023,22.09,20.32,18.38,DESI-276.8661+51.8599,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=276.866100&dec=51.859900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1211,DESI-277.7776+57.3732,277.7776,57.3732,DC,2.0,0.13,L18,MzLS,,0.789+/-0.068,22.99,21.5,19.63,DESI-277.7776+57.3732,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=277.777600&dec=57.373200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1212,DESI-279.6919+47.5645,279.6919,47.5645,DC,2.0,0.97,L18,MzLS,,0.388+/-0.015,20.66,18.82,17.82,DESI-279.6919+47.5645,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=279.691900&dec=47.564500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1213,DESI-281.6950+76.1017,281.695,76.1017,DC,2.5,1.0,L18,MzLS,,0.721+/-0.054,21.57,20.08,18.43,DESI-281.6950+76.1017,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=281.695000&dec=76.101700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1214,DESI-282.8164+66.4911,282.8164,66.4911,DC,2.0,0.83,L18,MzLS,,0.667+/-0.018,22.31,20.43,18.77,DESI-282.8164+66.4911,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=282.816400&dec=66.491100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1215,DESI-283.8139+45.1750,283.8139,45.175,DC,2.0,0.81,L18,MzLS,,0.692+/-0.172,21.72,20.66,19.31,DESI-283.8139+45.1750,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=283.813900&dec=45.175000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1217,DESI-290.9468+61.3182,290.9468,61.3182,DC,2.5,0.91,L18,MzLS,,0.575+/-0.018,21.83,19.86,18.46,DESI-290.9468+61.3182,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=290.946800&dec=61.318200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1218,DESI-291.7549+66.7310,291.7549,66.731,DC,2.5,0.3,L18,MzLS,,0.695+/-0.037,21.96,20.41,18.75,DESI-291.7549+66.7310,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=291.754900&dec=66.731000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1219,DESI-291.8967+54.2998,291.8967,54.2998,DC,2.0,0.49,L18,MzLS,,0.588+/-0.026,23.06,21.09,19.57,DESI-291.8967+54.2998,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=291.896700&dec=54.299800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1220,DESI-296.6448+60.3651,296.6448,60.3651,DC,2.5,0.93,L18,MzLS,0.2854,,19.36,17.96,17.06,DESI-296.6448+60.3651,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=296.644800&dec=60.365100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1223,DESI-310.9666+03.2223,310.9666,3.2223,DC,2.0,0.15,L18,DECaLS,0.3051,,20.18,18.67,17.77,DESI-310.9666+03.2223,skip,126720,0
1224,DESI-313.3618-09.2758,313.3618,-9.2758,DC,2.5,0.45,L18,DECaLS,,0.419+/-0.016,20.46,18.49,17.44,DESI-313.3618-09.2758,skip,126720,0
1226,DESI-314.7376+04.7259,314.7376,4.7259,DC,2.5,0.42,L18,DECaLS,0.5939,,22.2,20.74,18.99,DESI-314.7376+04.7259,skip,126720,0
1227,DESI-315.3295+02.2958,315.3295,2.2958,DC,2.5,0.67,L18,DECaLS,0.7481,,23.22,22.06,19.81,DESI-315.3295+02.2958,skip,126720,0
1230,DESI-319.4948-00.7468,319.4948,-0.7468,REX,2.0,1.0,L18,DECaLS,0.3865,,21.58,20.88,19.69,DESI-319.4948-00.7468,skip,126720,0
1231,DESI-319.5281+16.9379,319.5281,16.9379,DC,2.0,0.73,L18,DECaLS,0.661,,22.75,21.12,19.64,DESI-319.5281+16.9379,skip,126720,0
1234,DESI-320.8584+01.8867,320.8584,1.8867,DC,2.5,0.39,L18,DECaLS,0.5249,,20.65,18.78,17.37,DESI-320.8584+01.8867,skip,126720,0
1235,DESI-321.3061-00.0295,321.3061,-0.0295,DC,2.0,0.15,L18,DECaLS,,0.618+/-0.199,21.85,20.82,19.49,DESI-321.3061-00.0295,skip,126720,0
1237,DESI-322.6011-61.9086,322.6011,-61.9086,REX,2.0,0.74,L18,DECaLS,,0.828+/-0.056,21.38,20.55,19.38,DESI-322.6011-61.9086,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=322.601100&dec=-61.908600&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1240,DESI-326.7119-43.0078,326.7119,-43.0078,REX,2.0,1.0,L18,DECaLS,,0.831+/-0.078,21.36,20.58,19.29,DESI-326.7119-43.0078,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=326.711900&dec=-43.007800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1241,DESI-327.4249-44.1038,327.4249,-44.1038,REX,2.5,1.0,L18,DECaLS,,0.628+/-0.038,21.11,19.99,18.97,DESI-327.4249-44.1038,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=327.424900&dec=-44.103800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1242,DESI-327.4427-00.3822,327.4427,-0.3822,REX,2.5,0.36,L18,DECaLS,0.566,,21.05,19.41,18.15,DESI-327.4427-00.3822,skip,126720,0
1245,DESI-329.5066+06.6401,329.5066,6.6401,DC,2.5,0.67,L18,DECaLS,0.5044,,21.43,19.81,18.73,DESI-329.5066+06.6401,skip,126720,0
1246,DESI-330.1481+23.6703,330.1481,23.6703,DC,2.0,0.11,L18,DECaLS,0.6629,,21.76,20.27,18.53,DESI-330.1481+23.6703,skip,126720,0
1247,DESI-330.4536+01.8039,330.4536,1.8039,DC,2.5,0.89,L18,DECaLS,0.4534,,20.93,19.13,18.14,DESI-330.4536+01.8039,skip,126720,0
1249,DESI-331.9712-00.6607,331.9712,-0.6607,DC,2.5,0.1,L18,DECaLS,0.5372,,22.18,20.25,18.92,DESI-331.9712-00.6607,skip,126720,0
1250,DESI-333.8922-46.6457,333.8922,-46.6457,REX,2.0,0.34,L18,DECaLS,,0.336+/-0.049,19.49,18.02,17.18,DESI-333.8922-46.6457,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=333.892200&dec=-46.645700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
1251,DESI-334.2188-08.9595,334.2188,-8.9595,DC,2.0,1.0,L18,DECaLS,0.3127,,20.17,18.65,17.58,DESI-334.2188-08.9595,skip,126720,0
1252,DESI-334.5268+20.8617,334.5268,20.8617,DC,2.0,0.89,L18,DECaLS,0.1981,,18.6,17.23,16.42,DESI-334.5268+20.8617,skip,126720,0
1253,DESI-334.7964+08.9935,334.7964,8.9935,DC,2.0,0.16,L18,DECaLS,,0.440+/-0.176,21.43,20.53,19.69,DESI-334.7964+08.9935,skip,126720,0
1254,DESI-335.2071-11.9607,335.2071,-11.9607,DC,2.5,0.36,L18,DECaLS,,0.366+/-0.013,20.17,18.41,17.49,DESI-335.2071-11.9607,skip,126720,0
1255,DESI-336.7102+15.1795,336.7102,15.1795,DC,2.0,0.59,L18,DECaLS,0.5059,,22.25,20.71,19.15,DESI-336.7102+15.1795,skip,126720,0
1256,DESI-338.1775+01.6182,338.1775,1.6182,DC,2.5,0.35,L18,DECaLS,0.4101,,21.48,19.87,18.99,DESI-338.1775+01.6182,skip,126720,0
1257,DESI-338.9341+07.7338,338.9341,7.7338,DC,2.0,0.7,L18,DECaLS,0.4919,,21.3,19.42,18.2,DESI-338.9341+07.7338,skip,126720,0
1259,DESI-340.0966+26.9614,340.0966,26.9614,DC,2.0,1.0,L18,DECaLS,0.2671,,18.57,17.02,16.15,DESI-340.0966+26.9614,skip,126720,0
1260,DESI-340.6218+03.2048,340.6218,3.2048,DC,2.5,0.94,L18,DECaLS,0.5738,,22.96,21.55,19.66,DESI-340.6218+03.2048,skip,126720,0
1262,DESI-341.2747+00.6718,341.2747,0.6718,REX,2.5,0.37,L18,DECaLS,0.6426,,21.27,20.12,19.06,DESI-341.2747+00.6718,skip,126720,0
1263,DESI-341.8330+18.0226,341.833,18.0226,DC,2.5,0.63,L18,DECaLS,0.3,,19.49,18.04,17.14,DESI-341.8330+18.0226,skip,126720,0
1264,DESI-342.0957+01.8350,342.0957,1.835,DC,2.5,0.27,L18,DECaLS,0.515,,21.64,19.84,18.48,DESI-342.0957+01.8350,skip,126720,0
1265,DESI-342.2726+19.8035,342.2726,19.8035,DC,2.0,0.31,L18,DECaLS,0.4892,,22.92,21.49,19.87,DESI-342.2726+19.8035,skip,126720,0
1267,DESI-344.5905+05.0181,344.5905,5.0181,DC,2.5,0.95,L18,DECaLS,0.6923,,22.43,21.0,19.09,DESI-344.5905+05.0181,skip,126720,0
1268,DESI-344.9569+12.0924,344.9569,12.0924,DC,2.0,0.86,L18,DECaLS,0.2568,,21.2,19.84,18.54,DESI-344.9569+12.0924,skip,126720,0
1269,DESI-344.9861-02.7461,344.9861,-2.7461,DC,2.0,0.97,L18,DECaLS,0.4047,,21.46,19.81,18.83,DESI-344.9861-02.7461,skip,126720,0
1270,DESI-345.8679+08.9273,345.8679,8.9273,DC,2.5,0.96,L18,DECaLS,0.5559,,20.85,19.16,17.72,DESI-345.8679+08.9273,skip,126720,0
1272,DESI-346.6288+27.4720,346.6288,27.472,DC,2.5,0.47,L18,DECaLS,0.5264,,22.64,20.87,19.48,DESI-346.6288+27.4720,skip,126720,0
1273,DESI-346.7223-12.6443,346.7223,-12.6443,DC,2.0,1.0,L18,DECaLS,,0.394+/-0.014,19.72,17.87,16.91,DESI-346.7223-12.6443,skip,126720,0
1274,DESI-346.7984-12.4431,346.7984,-12.4431,DC,2.0,0.24,L18,DECaLS,,0.331+/-0.014,20.66,19.04,18.21,DESI-346.7984-12.4431,skip,126720,0
1275,DESI-347.1009+28.9983,347.1009,28.9983,DC,2.5,1.0,L18,DECaLS,0.3953,,22.71,21.03,19.55,DESI-347.1009+28.9983,skip,126720,0
1276,DESI-347.3571+28.3380,347.3571,28.338,DC,2.0,0.76,L18,DECaLS,0.3061,,20.53,19.04,18.14,DESI-347.3571+28.3380,skip,126720,0
1277,DESI-347.7997-09.4026,347.7997,-9.4026,DC,2.5,0.94,L18,DECaLS,0.6376,,21.45,19.64,18.2,DESI-347.7997-09.4026,skip,126720,0
1279,DESI-348.1504-03.4410,348.1504,-3.441,DC,2.5,1.0,L18,DECaLS,0.3298,,19.07,17.49,16.61,DESI-348.1504-03.4410,skip,126720,0
1280,DESI-348.2452+04.8615,348.2452,4.8615,DC,2.5,0.18,L18,DECaLS,0.3382,,19.24,17.54,16.59,DESI-348.2452+04.8615,skip,126720,0
1281,DESI-348.3888-00.0460,348.3888,-0.046,DC,2.5,0.12,L18,DECaLS,0.5643,,22.98,21.55,19.81,DESI-348.3888-00.0460,skip,126720,0
1282,DESI-349.3386+14.7537,349.3386,14.7537,DC,2.0,0.36,L18,DECaLS,0.4549,,20.55,18.62,17.53,DESI-349.3386+14.7537,skip,126720,0
1283,DESI-349.5061+13.3835,349.5061,13.3835,DC,2.5,0.74,L18,DECaLS,0.5571,,21.83,19.96,18.28,DESI-349.5061+13.3835,skip,126720,0
1284,DESI-349.8902-01.1028,349.8902,-1.1028,DC,2.0,0.9,L18,DECaLS,0.5712,,21.18,20.27,19.22,DESI-349.8902-01.1028,skip,126720,0
1285,DESI-349.8938+11.8378,349.8938,11.8378,DC,2.5,1.0,L18,DECaLS,0.5206,,22.06,20.23,18.97,DESI-349.8938+11.8378,skip,126720,0
1286,DESI-350.0271-12.0343,350.0271,-12.0343,DC,2.5,0.83,L18,DECaLS,,0.400+/-0.018,20.39,18.58,17.62,DESI-350.0271-12.0343,skip,126720,0
1287,DESI-350.1155-00.5958,350.1155,-0.5958,DC,2.0,0.72,L18,DECaLS,0.4668,,22.0,20.11,18.79,DESI-350.1155-00.5958,skip,126720,0
1288,DESI-350.2503-13.4958,350.2503,-13.4958,DC,2.0,0.98,L18,DECaLS,,0.683+/-0.067,21.58,20.02,18.55,DESI-350.2503-13.4958,skip,126720,0
1289,DESI-350.8416+10.7701,350.8416,10.7701,DC,2.0,1.0,L18,DECaLS,0.5166,,21.38,19.61,18.37,DESI-350.8416+10.7701,skip,126720,0
1290,DESI-351.8760-10.4864,351.876,-10.4864,DC,2.0,0.54,L18,DECaLS,0.3882,,20.82,19.15,18.27,DESI-351.8760-10.4864,skip,126720,0
1292,DESI-352.2239+00.0936,352.2239,0.0936,DC,2.5,0.71,L18,DECaLS,0.439,,21.05,19.27,18.23,DESI-352.2239+00.0936,skip,126720,0
1294,DESI-352.9172-10.0133,352.9172,-10.0133,DC,2.5,1.0,L18,DECaLS,0.2137,,19.64,18.13,17.3,DESI-352.9172-10.0133,skip,126720,0
1295,DESI-353.1493-00.0513,353.1493,-0.0513,DC,2.0,0.97,L18,DECaLS,0.5917,,21.85,19.98,18.77,DESI-353.1493-00.0513,skip,126720,0
1296,DESI-353.2414+07.2878,353.2414,7.2878,DC,2.5,0.18,L18,DECaLS,0.2956,,21.27,19.82,18.96,DESI-353.2414+07.2878,skip,126720,0
